"AGO","ARG","BDI","BEN","BFA","BGD","BHS","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CYP","DJI","DOM","ECU","ERI","ETH","FJI","FRA","GAB","GHA","GIN","GMB","GNB","GNQ","GTM","GUY","HND","HRV","HTI","IDN","IND","IRN","ISR","ITA","JAM","JPN","KEN","KHM","KOR","LAO","LBR","LKA","MDG","MDV","MEX","MLI","MLT","MMR","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NPL","OMN","PAK","PAN","PER","PHL","PNG","PRY","QAT","RWA","SAU","SDN","SEN","SGP","SLE","SLV","SOM","SUR","SWZ","TCD","TGO","THA","TLS","TTO","TUR","TZA","UGA","URY","USA","VEN","VNM","YEM","ZAF","ZMB","ZWE"
1.97196293129457e-08,9.35669762751554e-05,0,6.39555545284726e-09,6.9285184072512e-09,9.59333317927089e-09,2.05350626331837e-06,1.79608515634127e-07,9.08808429849596e-06,9.13743666807376e-05,8.660648009064e-07,0,0,5.32962954403938e-10,5.32962954403938e-10,7.20661847685917e-05,2.62644143930261e-06,1.22581479512906e-08,1.7054814540926e-08,7.99444431605907e-09,2.13185181761575e-09,5.66496983495034e-05,0,1.17251849968866e-08,2.82028006581932e-05,2.42764625730994e-05,1.97729256083861e-07,1.06592590880788e-09,NA,1.8894069696574e-05,0,1.27911109056945e-08,5.32962954403938e-09,0.000159246665961125,2.13185181761575e-09,4.58348140787387e-08,5.32962954403938e-09,0,5.32962954403938e-10,6.39555545284726e-08,9.44996614453623e-06,2.47134921957106e-06,3.2883814286723e-06,1.96130367220649e-07,5.76665916665061e-07,2.31305922211309e-07,6.24632582561416e-07,1.01262961336748e-08,1.27591331284303e-06,6.66491493000301e-05,1.77103589748429e-05,1.39902775531034e-06,4.95655547595663e-08,3.19777772642363e-09,1.02701961313639e-06,3.19777772642363e-09,3.73074068082757e-09,1.17251849968866e-08,3.19777772642363e-09,1.59888886321181e-09,3.52778838779055e-05,6.39555545284726e-09,3.51755549906599e-08,2.29174070393693e-08,7.99444431605907e-09,2.13185181761575e-09,2.52091477433063e-07,1.06592590880788e-09,4.10381474891033e-08,5.07913695546953e-07,5.32962954403938e-10,6.23566656652608e-08,5.78957657368998e-06,1.06592590880788e-08,9.59333317927089e-09,6.50214804372805e-08,3.34631450181601e-05,2.85849350965008e-05,9.14564429757158e-07,1.59888886321181e-09,7.55315098981261e-06,5.27633324859899e-08,1.01262961336748e-08,2.66481477201969e-08,7.46148136165514e-09,2.18514811305615e-08,7.40818506621474e-08,1.06592590880788e-09,3.58364290541208e-06,0,2.34716885119494e-06,0,2.13185181761575e-09,4.79666658963544e-09,7.60005172980016e-07,0,4.00041993575596e-06,3.83520141989074e-06,1.22581479512906e-08,2.23844440849654e-08,1.11948868572547e-05,0.00210998754537429,9.28069711021754e-05,4.47688881699308e-08,5.32962954403938e-10,4.42359252155269e-07,1.11922220424827e-08,5.86259249844332e-09
8.08821268209697e-08,3.66069196237158e-05,4.13719318777338e-10,4.13719318777338e-10,1.65487727510935e-09,3.30975455021871e-09,3.38422402759863e-07,8.27438637554677e-08,3.36477921961609e-06,1.16162041729707e-05,6.32990557729328e-08,4.13719318777338e-10,1.44801761572068e-09,2.27545625327536e-09,4.13719318777338e-10,1.50281473949274e-05,5.56907575006175e-06,5.17149148471673e-09,1.48938954759842e-08,1.86173693449802e-09,2.27545625327536e-09,0.000103395904710195,0,4.13719318777338e-10,3.59253170460302e-06,1.78861204490413e-05,5.58521080349407e-09,1.03429829694335e-09,6.91200865881299e-06,NA,0,1.77899307074255e-08,9.10182501310144e-09,3.51392503403532e-06,2.06859659388669e-09,2.19271238951989e-08,4.13719318777338e-10,0,1.65487727510935e-09,1.86173693449802e-08,1.84249898617488e-06,5.52315290567747e-08,1.22874637676869e-06,3.62004403930171e-08,8.9528860583416e-07,4.88188796157259e-08,2.30462346524916e-06,8.02615478428036e-08,1.51586758400017e-06,8.97522690155558e-06,3.73174825537159e-07,1.42629735148487e-06,2.91672119738024e-08,1.19358023467262e-07,1.36299829571194e-06,2.06859659388669e-09,2.27545625327536e-09,5.58521080349407e-09,2.89603523144137e-09,2.35820011703083e-08,1.8366034858823e-05,5.58521080349407e-09,1.44801761572068e-08,2.6891755720527e-09,7.24008807860342e-09,8.27438637554677e-10,9.10182501310144e-09,8.27438637554677e-10,2.86500628253307e-07,4.13719318777338e-10,2.06859659388669e-10,2.70986153799157e-08,1.56903051646306e-06,3.51661420960738e-09,2.02722466200896e-08,2.54437381048063e-08,2.71488822771471e-05,8.71603174834157e-05,1.99826430969454e-07,3.51661420960738e-09,1.02043869976431e-06,4.32336688122319e-08,8.6881056943241e-09,4.51574636445465e-07,2.06859659388669e-09,1.42733164978182e-07,7.13665824890909e-08,4.13719318777338e-10,2.03632648702206e-06,2.06859659388669e-10,5.99893012227141e-08,0,8.27438637554677e-10,2.06859659388669e-09,6.01961608821027e-08,0,1.9424122016596e-07,2.47817871947626e-07,4.07099809676901e-07,7.03322841921475e-09,1.34810440023596e-06,0.000193704626209506,2.62029130547627e-05,1.71693517292595e-08,3.72347386899605e-09,3.10496348742392e-07,2.89603523144137e-09,3.30975455021871e-09
2.40114621275082e-08,0,2.03173910309685e-08,2.5858497675778e-08,3.69407109653972e-09,1.20057310637541e-07,0,0,0,1.2929248837889e-08,0,9.2351777413493e-09,0,5.91051375446355e-08,0,0,1.11191540005846e-06,1.44068772765049e-07,3.87877465136671e-08,1.66233199344287e-08,8.31165996721437e-08,1.84703554826986e-09,5.54110664480958e-09,0,0,1.47762843861589e-08,0,1.05281026251382e-07,0,0,NA,4.59911851519195e-07,1.84703554826986e-09,6.09521730929054e-07,3.69407109653972e-08,3.60171931912623e-07,7.38814219307944e-09,7.38814219307944e-09,1.84703554826986e-09,2.21644265792383e-08,0,0,0,5.54110664480958e-09,5.54110664480958e-09,2.38267585726812e-07,1.4277584788126e-06,3.78642287395321e-07,1.84703554826986e-07,1.12188939201911e-05,0,5.91051375446355e-08,3.91756239788037e-06,0,2.40114621275082e-08,1.66233199344287e-08,5.54110664480958e-09,1.64386163796018e-07,4.24818176102068e-08,1.66233199344287e-08,1.84703554826986e-09,5.17169953515561e-08,1.66233199344287e-08,1.84703554826986e-09,4.06347820619369e-08,3.50936754171273e-08,2.95525687723178e-08,1.2929248837889e-08,3.13996043205876e-08,6.46462441894451e-08,2.21644265792383e-08,1.93938732568335e-07,0,1.81009483730446e-07,2.03173910309685e-07,2.6782015449913e-07,0,5.54110664480958e-09,1.88397625923526e-07,0,0,5.70918687970214e-06,1.86550590375256e-07,3.30841007406097e-05,1.35147591066906e-05,6.83403152859848e-08,2.5858497675778e-08,5.54110664480958e-09,0,7.38814219307944e-09,0,0,3.13996043205876e-08,2.40114621275082e-08,2.23491301340653e-07,0,0,1.69927270440827e-06,4.48829638229576e-07,4.6452944038987e-06,0,1.53285480150916e-05,0,1.66233199344287e-08,2.53911976820658e-05,2.26077151108231e-06,2.23491301340653e-07,4.48829638229576e-07
6.77738095068633e-08,7.13169443202248e-09,9.62551624296537e-08,5.59179353236922e-08,8.53532091577722e-08,3.50225248859193e-08,4.54248052995062e-10,2.72548831797037e-10,1.77156740668074e-09,8.98502648824234e-08,3.6339844239605e-10,1.49901857488371e-09,0,6.18685848179275e-08,1.39454152269484e-08,4.17908208755457e-09,3.3299562020909e-06,1.12653517142776e-07,1.78156086384664e-07,1.55807082177306e-07,1.32231608226863e-07,1.4899336138238e-08,7.72221690091606e-09,6.99542001612396e-09,1.4535937695842e-09,5.31470222004223e-09,1.35365919792529e-08,9.83129061097214e-07,1.86241701727976e-09,2.58921390207186e-09,7.31339365322051e-09,NA,1.31731935368568e-09,1.01724308987714e-06,8.99865392983219e-08,3.04800443559687e-07,1.43088136693445e-08,1.27189454838618e-08,5.31470222004223e-09,6.34130281981107e-08,1.22646974308667e-09,5.90522468893581e-10,5.45097663594075e-10,7.58594248501754e-09,1.18104493778716e-09,2.66189359055107e-08,1.96484995323014e-06,3.31601078686396e-08,8.98411799213635e-07,1.68562367505408e-06,1.36274415898519e-09,1.48947936577081e-07,4.74798234912559e-06,8.81241222810421e-09,2.33120100797066e-07,1.49901857488371e-09,1.97597903052852e-08,3.07525931877657e-08,3.55676225495134e-08,2.08954104377729e-09,1.31731935368568e-08,2.59284788649582e-07,1.35365919792529e-08,3.86110845045803e-09,2.46474993555121e-07,8.76698742280471e-09,4.17908208755458e-08,1.53444992301732e-07,5.62813337660882e-08,5.36921198640164e-08,8.78969982545446e-08,1.74444879791694e-06,6.35947274193087e-10,1.27643702891613e-08,5.96473118387817e-07,6.44123739146999e-08,4.13365728225507e-09,1.34003175633543e-08,4.92404889446648e-08,1.81699221198025e-09,7.267968847921e-10,8.33681451661838e-07,3.31328529854599e-07,6.90366190941896e-06,5.10334060098363e-06,1.58668844911175e-07,4.35623882822265e-08,2.23490042073571e-08,4.99672858294569e-10,2.82951112210624e-07,1.36274415898519e-10,1.49901857488371e-09,1.19194689105904e-07,7.56323008236779e-08,7.21027934519063e-07,0,1.54444338018321e-09,6.75966527661952e-07,7.54869414467195e-07,8.42857262332339e-07,1.63529299078223e-09,6.99069583637281e-06,1.63529299078223e-09,1.42179640587455e-08,5.63630984156274e-07,1.20416616368461e-06,2.55832503446819e-07,1.90784182257926e-07
3.8783480390619e-08,6.90345950953018e-07,0,2.32700882343714e-08,2.32700882343714e-08,1.33415172543729e-06,1.55133921562476e-07,8.53236568593618e-08,3.10267843124952e-08,1.628906176406e-06,2.32700882343714e-07,1.93917401953095e-07,0,5.42968725468666e-08,6.20535686249904e-08,1.03164057839047e-06,0.000344730843800056,1.08593745093733e-07,8.53236568593618e-08,7.7566960781238e-09,1.16350441171857e-07,3.49051323515571e-07,0,7.7566960781238e-09,2.32700882343714e-07,6.51562470562399e-07,2.79241058812457e-07,7.7566960781238e-09,1.55133921562476e-07,4.65401764687428e-07,7.7566960781238e-09,2.71484362734333e-07,NA,1.24184704210762e-05,0,4.11104892140561e-07,3.10267843124952e-08,3.8783480390619e-08,7.7566960781238e-09,1.39620529406228e-07,1.78404009796847e-07,3.10267843124952e-08,1.55133921562476e-08,2.40457578421838e-07,1.16350441171857e-07,2.82498871165269e-05,4.97204218607736e-05,1.70647313718724e-07,2.38130569598401e-06,2.15946418814967e-05,3.49051323515571e-07,6.36281779288495e-05,1.01612718623422e-06,1.41171868621853e-06,7.71480991930193e-05,2.32700882343714e-07,3.10267843124952e-08,6.20535686249904e-06,9.30803529374856e-08,2.55970970578085e-07,1.25658476465606e-06,3.8783480390619e-08,1.78404009796847e-07,7.36886127421761e-07,6.98102647031142e-08,1.55133921562476e-08,3.41294627437447e-07,7.7566960781238e-08,9.91305758784222e-06,8.53236568593618e-08,1.55133921562476e-08,7.83426303890504e-07,1.00837049015609e-07,9.92857097999847e-07,2.2494418626559e-07,2.34252221559339e-06,3.80078107828066e-07,7.52399519578009e-07,2.10671865481842e-05,0.000102830519907687,2.32700882343714e-08,5.27455333312418e-07,1.47377225484352e-07,8.45479872515494e-07,6.98102647031142e-08,3.8783480390619e-08,2.69312487832458e-05,2.32700882343714e-08,2.01674098031219e-07,6.98102647031142e-08,7.7566960781238e-09,0,0,7.7566960781238e-09,1.47765060288258e-05,0,2.48214274499962e-07,8.92020048984237e-07,2.17187490187466e-07,5.58482117624914e-07,2.17187490187466e-07,0.000587592998006112,1.24107137249981e-07,4.3980466762962e-06,0,3.27332574496824e-06,1.628906176406e-07,2.17187490187466e-07
6.31202407768145e-08,2.01230197899534e-07,4.92139070949946e-09,1.14523465424114e-07,1.25187495024294e-07,2.90201461250782e-08,1.46401717843103e-08,2.32551465165939e-09,1.46422045768379e-08,8.20117948535027e-07,3.49437035507211e-09,1.54085673597711e-09,1.21967551660458e-11,5.71417979529244e-09,2.01551379118906e-08,1.31048035881579e-07,5.45587284880086e-06,3.19302919076967e-07,3.16019959144773e-07,9.41894417697884e-08,2.2886194672821e-07,1.16966882042379e-07,5.47654634880731e-08,1.09669156868028e-07,7.86507756882461e-08,2.82543931799033e-07,1.02536087888419e-07,2.07568445000822e-08,4.50125314987974e-07,3.47566866381751e-08,5.95608210608568e-10,3.95987984390952e-08,2.42105590046008e-09,NA,1.59840509243557e-07,2.82924064001708e-08,8.29928205273583e-08,4.62257020793134e-09,5.19581770073549e-09,9.34271445719105e-09,2.75646666752634e-08,6.30165683579031e-10,4.49653707121554e-09,5.47487945893462e-07,6.19696802061508e-08,3.11431946409812e-07,7.59166697385241e-07,1.58421620059241e-07,1.34154346143118e-06,2.86163542501735e-05,7.50100442711814e-09,1.82209154938832e-06,5.35010665358597e-08,1.31861152892648e-07,5.92920858886982e-07,3.38053397352235e-08,2.18525196724986e-09,2.173949640796e-07,2.28081354397583e-07,8.35233793770813e-08,1.24731742939589e-06,2.06824442935693e-07,3.76757767079153e-07,5.76377993296769e-08,9.1333368268406e-09,4.23064780859574e-08,5.2116328266008e-07,1.77056229160431e-09,1.9124308821107e-07,2.93006714938973e-08,5.04295170265439e-08,7.33614495312375e-08,1.25972152939976e-08,4.05948667776556e-08,7.44937149691521e-08,9.61083979159129e-08,8.20272440767131e-08,1.4733883519836e-07,1.18009704609076e-07,1.77462787665966e-09,9.97694572582543e-09,1.60295854769756e-07,9.39150147785523e-09,3.02089231952621e-07,1.19589184403079e-08,6.49414196023579e-07,3.16798518682872e-07,4.91122674686109e-09,4.29529061097578e-09,7.6229719787786e-10,7.86690708209951e-10,7.31805309962745e-11,4.40323189419529e-08,8.50926952084459e-08,1.05890398838334e-06,0,3.38053397352235e-09,2.09336771220646e-06,6.61369048878831e-08,1.1296228076286e-08,3.62589203161264e-08,1.09262049508511e-05,3.33540597940798e-08,3.63115696425931e-07,2.61010560553379e-09,2.7988910475789e-07,6.20814837951729e-09,7.93805482056811e-09
2.92379201451682e-06,2.0424937746948e-07,1.88363314777409e-06,0.000246358790791105,1.52468377885088e-05,7.18655217022245e-08,3.404156291158e-08,3.78239587906445e-09,1.21036668130062e-07,1.35031532882601e-06,9.45598969766112e-08,4.16063546697089e-08,0,3.44198024994865e-07,1.32383855767256e-06,5.67359381859667e-08,3.47034821904163e-05,7.73916020815376e-05,0.000336693751570801,2.83301451341927e-05,0.000233283048237179,6.31660111803763e-07,1.89119793953222e-08,2.0424937746948e-07,4.91711464278378e-08,4.84146672520249e-07,1.3616625164632e-07,2.19378960985738e-07,1.13471876371933e-08,5.29535423069023e-08,9.83422928556756e-08,1.26861557783822e-05,0,0.000290124893507759,NA,1.50425884110393e-05,5.06841047794636e-06,1.73990210436965e-07,2.49638128018253e-07,1.22700922316851e-05,4.16063546697089e-08,1.13471876371933e-08,8.32127093394178e-08,1.30114418239817e-06,3.78239587906445e-08,2.54177003073131e-06,1.08479113811568e-05,3.78239587906445e-08,2.34508544501996e-06,1.62037839459121e-05,2.7233250329264e-07,1.08176522141243e-06,6.38468424386079e-06,6.43007299440956e-08,1.80420283431374e-06,7.56479175812889e-09,1.43731043404449e-07,3.66892400269251e-07,2.88975045160524e-06,1.13471876371933e-08,5.25753027189958e-07,4.96136867456883e-05,1.33140334943068e-06,9.45598969766112e-08,8.39691885152307e-07,3.1166942043491e-06,2.16731283870393e-06,1.66425418678836e-07,5.04571610267197e-06,4.84146672520249e-07,3.26042524775355e-06,7.78568367746626e-05,1.51295835162578e-08,4.53887505487734e-08,2.00466981590416e-07,4.61452297245862e-07,3.404156291158e-08,9.83422928556756e-08,7.12225144027835e-06,1.13471876371933e-08,0,4.72799484883056e-07,2.85570888869366e-06,2.19757200573644e-06,2.79897295050769e-07,6.69937958099895e-05,1.30492657827723e-06,2.34508544501996e-07,3.78239587906445e-09,7.56479175812889e-09,3.78239587906445e-09,3.78239587906445e-09,8.76759364767139e-06,5.18453003143364e-05,1.27088501536565e-06,0,2.79897295050769e-07,1.8488351056867e-05,1.98197544062977e-06,1.38435689173759e-06,1.89119793953222e-08,2.78649104410678e-05,3.51762816752994e-07,1.32383855767256e-07,2.64767711534511e-08,7.10107002335559e-05,1.02502928322646e-06,7.18655217022245e-07
6.39805941062777e-07,5.57954995908304e-08,5.63218722284797e-08,1.57517011816566e-06,3.590650947725e-06,9.44838884580571e-08,2.44763276506945e-08,3.15823582589606e-09,9.47470747768818e-09,9.28521332813442e-07,1.34225022600583e-08,2.63186318824672e-09,0,2.39762736449276e-07,4.55312331566682e-08,3.18455445777853e-08,5.19582430623667e-06,1.25737263818487e-05,1.81203780510786e-06,4.25309091220669e-07,3.90305310816988e-07,6.07960396484992e-08,5.52691269531811e-09,9.92212421969012e-08,1.42120612165323e-08,6.15855986049732e-08,9.23783979074598e-08,1.63175517671296e-08,2.18444644624477e-08,2.68450045201165e-08,4.71103510696162e-08,1.96994959640267e-06,1.44752475353569e-08,3.57801800442141e-06,8.64567057339046e-07,NA,6.81915752074724e-07,2.17812997459298e-06,1.89757335872588e-07,7.07444825000718e-07,4.21098110119475e-09,7.10603060826614e-09,1.34225022600583e-08,1.61333213439524e-07,2.31603960565711e-08,1.67386498772491e-07,3.17534293661966e-06,9.55366337333558e-08,1.25960972189488e-06,8.57066247252543e-06,3.15823582589606e-08,6.27436184078017e-07,4.6712939728191e-06,1.81598559989023e-08,6.30331233585089e-07,4.21098110119475e-09,7.02760108525638e-06,1.07116831761641e-07,1.22908010891122e-07,1.15801980282856e-08,8.94833484003884e-08,1.52753339445839e-06,1.30803600455862e-07,2.26340234189218e-08,2.93979118127158e-07,3.04506570880145e-07,2.70818722070587e-07,2.22655625725672e-07,4.59260126349052e-07,2.75556075809431e-07,5.48480288430616e-07,0.000113675698013071,3.42142214472073e-09,4.94790279390383e-08,7.92190819662262e-08,1.95810621205556e-07,3.5266966722506e-08,6.94811881697133e-08,5.29530873475239e-07,1.10538253906362e-08,7.89558956474015e-09,1.13275391622139e-06,5.6506102651657e-07,2.30919676136767e-06,4.73735373884409e-07,6.29778542315557e-06,3.81620162295774e-07,4.25756507962671e-06,1.57911791294803e-09,8.94833484003884e-09,6.13224122861485e-08,2.63186318824672e-09,2.47131953376367e-07,1.23197515841829e-06,3.11349415169587e-07,0,5.23740774461097e-08,2.34735877759725e-06,8.81147795425001e-07,1.32724860583282e-06,9.21152115886351e-09,2.87591586169284e-05,1.8423042317727e-08,6.55333933873432e-08,7.63240324591548e-09,1.32030048701585e-05,7.26394239956094e-07,6.84810801581796e-07
7.43006641371734e-07,2.69449371304346e-09,5.11953805478257e-08,1.43683877248042e-06,2.38193244233042e-06,2.29031965608694e-08,1.34724685652173e-09,0,1.34724685652173e-09,4.21688266091301e-07,2.02087028478259e-09,0,0,2.69449371304346e-09,6.39942256847821e-08,2.62713137021737e-08,5.11010732678692e-06,1.34003908583934e-05,7.28860549378255e-07,4.99828583769561e-07,8.17105218480429e-07,1.27988451369564e-08,2.02087028478259e-09,3.03130542717389e-08,1.34724685652173e-09,6.73623428260864e-08,6.06261085434778e-09,1.34724685652173e-09,4.71536399782605e-09,1.34724685652173e-09,3.36811714130432e-09,2.34420953034781e-07,0,2.82928576103846e-05,4.71536399782605e-07,2.17108830928477e-06,NA,2.15559497043477e-07,2.74164735302172e-07,4.85008868347822e-08,0,0,0,9.4307279956521e-09,3.36811714130432e-09,1.54933388499999e-07,8.93224665873906e-07,3.63756651260867e-08,1.15863229660869e-07,1.43279703191086e-06,6.73623428260864e-10,1.05085254808695e-07,1.62343246210868e-07,7.40985771086951e-09,1.23946710799999e-07,2.69449371304346e-09,1.34724685652173e-07,1.07779748521738e-08,6.4667849113043e-08,0,4.43244215795649e-07,5.40245989465213e-06,1.21252217086956e-08,6.06261085434778e-09,1.81204702202173e-07,1.17816737602825e-06,1.0104351423913e-08,2.29031965608694e-08,3.01109672432606e-07,6.73623428260864e-09,5.94809487154343e-07,2.94103988778693e-06,6.06261085434778e-09,1.07779748521738e-08,6.06261085434778e-09,2.15559497043477e-08,6.73623428260864e-10,9.4307279956521e-09,4.10910291239127e-08,0,0,1.77836585060868e-07,5.38898742608692e-08,1.96024417623912e-07,1.34724685652173e-08,3.9062075357991e-05,1.41460919934782e-08,8.44050155610863e-07,5.38898742608692e-09,6.73623428260864e-10,2.02087028478259e-09,0,1.57627882213042e-07,1.52710431186738e-06,1.64364116495651e-07,0,0,1.03535920923695e-06,2.67428501019563e-07,1.35398309080434e-07,3.36811714130432e-09,6.200030033713e-06,0,6.12997319717387e-08,0,1.31087119139564e-06,2.76185605586954e-08,2.9639430843478e-08
1.4167055465545e-06,1.70174840426967e-08,6.38155651601127e-08,3.85871450668148e-06,1.73152900134439e-06,1.44648614362922e-07,0,0,4.25437101067418e-09,2.0420980851236e-07,5.02015779259553e-07,0,0,7.2324307181461e-08,6.38155651601127e-08,8.50874202134835e-09,1.32736375533034e-06,4.70958870881631e-06,1.91021258379271e-06,2.8504285771517e-07,2.93551599736518e-07,8.50874202134835e-09,4.25437101067418e-09,6.33901280590452e-07,2.97805970747192e-08,1.53582793485338e-06,4.25437101067418e-08,5.53068231387643e-08,0,0,1.70174840426967e-08,1.42946865958652e-06,2.55262260640451e-08,1.09890403205714e-05,2.46753518619102e-07,3.62812759790294e-05,4.46708956120789e-07,NA,8.2534797607079e-07,1.06359275266854e-07,0,0,1.27631130320225e-08,5.95611941494385e-08,2.97805970747192e-08,1.10613646277529e-07,4.01187186306575e-06,8.50874202134835e-08,4.63726440163485e-07,6.75594116495059e-06,4.67980811174159e-08,5.10524521280901e-08,2.50157015427642e-06,4.67980811174159e-08,4.29691472078092e-07,4.25437101067418e-09,2.37819339496687e-06,5.53068231387643e-08,4.25437101067418e-08,0,8.50874202134835e-09,1.06359275266854e-07,1.31885501330899e-07,0,1.57411727394945e-07,2.42073710507361e-06,1.70174840426967e-07,1.10613646277529e-07,3.3609530984326e-07,1.57411727394945e-07,7.91313007985397e-07,0.000175956530630473,0,1.27631130320225e-08,1.10613646277529e-07,3.23332196811237e-07,1.27631130320225e-08,2.12718550533709e-08,4.12673988035395e-07,0,4.25437101067418e-09,8.12584863038768e-07,2.97805970747192e-07,2.59516631651125e-06,8.59382944156184e-07,0.000219444711101585,2.3399040558708e-07,9.50851920885679e-06,4.25437101067418e-09,7.2324307181461e-08,0,8.50874202134835e-09,1.31885501330899e-07,9.65742219423038e-07,2.29736034576406e-07,0,3.40349680853934e-08,3.51411045481687e-06,6.76444990697194e-07,9.69996590433712e-07,2.97805970747192e-08,3.99655612742732e-05,7.2324307181461e-08,4.25437101067418e-09,0,3.70981152130788e-06,3.10569083779215e-07,5.44559489366295e-07
5.01651322900647e-06,9.64714082501244e-08,2.75632595000355e-08,2.25099952583623e-06,5.23242542842341e-06,4.59387658333925e-09,0,0,9.18775316667851e-09,8.45273291334423e-06,0,0,0,1.37816297500178e-08,5.97203955834103e-08,4.59387658333925e-09,9.92277342001279e-07,6.92297201109226e-06,1.05199773758469e-06,7.44208006500959e-07,3.44540743750444e-07,8.26897785001066e-08,0,1.93402204158583e-05,4.59387658333925e-09,1.19440791166821e-07,0,2.75632595000355e-08,9.18775316667851e-09,9.18775316667851e-09,0,5.65046819750728e-07,0,1.27250381358497e-05,7.16644747000924e-07,3.77616655150487e-06,2.31071992141965e-06,1.01524672491798e-06,NA,2.06724446250266e-07,4.59387658333925e-09,0,9.18775316667851e-09,8.26897785001066e-08,0,3.21571360833748e-08,1.30006707308501e-06,2.29693829166963e-08,4.59387658333926e-08,7.36398416309283e-06,0,5.51265190000711e-08,6.1557946216746e-07,0,1.14846914583481e-07,0,3.62916250083801e-07,4.59387658333925e-09,5.97203955834103e-08,0,1.8375506333357e-08,2.20965463658618e-06,9.18775316667851e-09,1.8375506333357e-08,6.33954968500817e-07,6.38548845084156e-07,1.8375506333357e-08,1.37816297500178e-08,0,1.37816297500178e-08,1.69514045925219e-06,3.13761770642071e-06,0,3.21571360833748e-08,0,5.97203955834103e-08,9.18775316667851e-09,1.37816297500178e-08,4.59387658333926e-08,4.59387658333925e-09,0,1.01065284833464e-07,1.2403466775016e-07,7.57989636250977e-07,1.01065284833464e-07,0.000111148843933893,2.89414224750373e-07,3.76697879833819e-07,0,0,0,0,1.56191803833535e-07,4.77303777008949e-06,5.05326424167318e-08,0,1.37816297500178e-08,9.50932452751226e-07,7.35020253334281e-08,3.16977484250409e-07,5.97203955834103e-08,2.36125256383638e-06,0,1.47004050666856e-07,0,7.21238623584263e-07,5.05326424167318e-08,1.05659161416803e-07
1.59351073938329e-06,5.33606807224679e-07,4.5320030202644e-07,0.000120171176859914,1.06721361444936e-06,4.02032525991197e-07,0,0,1.38883963524232e-07,6.41790105127765e-06,5.11677760352432e-08,7.30968229074903e-09,0,1.97361421850224e-07,2.94945680431723e-05,1.33767185920707e-06,8.48654113955963e-05,5.89160392634372e-06,0.000219685191566171,8.62542510308386e-07,5.25566156704855e-06,1.66660756229078e-06,0,1.03066520299561e-06,9.50258697797374e-08,2.20021436951546e-06,3.50864749955954e-07,8.77161874889884e-08,7.5289727594715e-07,4.75129348898687e-07,2.19290468722471e-08,1.27042278213218e-05,1.24264598942734e-07,3.54665784747143e-05,2.05402072370048e-05,2.00796972526876e-05,7.23658546784154e-07,1.82742057268726e-07,2.41219515594718e-07,NA,1.24264598942734e-07,0,2.33909833303969e-07,1.30843313004408e-06,7.30968229074903e-09,1.27188471859033e-06,1.60155138990311e-05,2.04671104140973e-07,8.37689590519839e-06,1.16589432537447e-05,1.46193645814981e-08,1.46193645814981e-07,2.74844054132164e-06,2.19290468722471e-08,8.65466383224685e-06,0,1.60813010396479e-07,1.90051739559475e-07,7.09039182202656e-07,0,1.27919440088108e-06,2.33178865074894e-06,1.82742057268726e-07,7.30968229074903e-08,7.45587593656401e-07,7.01729499911907e-07,2.55838880176216e-07,3.65484114537452e-08,3.58174432246703e-06,3.8010347911895e-07,7.23658546784154e-07,2.68119146424674e-05,6.57871406167413e-08,1.97361421850224e-07,5.84774583259923e-08,8.11374734273143e-07,9.50258697797374e-08,1.41807836440531e-06,3.07883818086349e-05,0,7.96755369691644e-07,4.09342208281946e-07,3.65484114537452e-07,1.5350332810573e-07,2.63148562466965e-07,7.49973403030851e-06,2.07594977057272e-06,1.24264598942734e-07,9.50258697797374e-08,0,0,2.19290468722471e-08,3.17240211418508e-06,7.39008879594727e-06,3.10661497356834e-06,0,1.33767185920707e-06,6.08896534819394e-06,9.64878062378872e-07,6.57871406167413e-07,1.36691058837007e-06,7.88129944588561e-05,8.11374734273143e-07,1.1476201196476e-06,0,1.53868812220267e-05,1.02335552070486e-06,1.08183297903086e-06
