"AGO","ARG","BDI","BEN","BFA","BGD","BHS","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CYP","DJI","DOM","ECU","ERI","ETH","FJI","FRA","GAB","GHA","GIN","GMB","GNB","GNQ","GTM","GUY","HND","HRV","HTI","IDN","IND","IRN","ISR","ITA","JAM","JPN","KEN","KHM","KOR","LAO","LBR","LKA","MDG","MDV","MEX","MLI","MLT","MMR","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NPL","OMN","PAK","PAN","PER","PHL","PNG","PRY","QAT","RWA","SAU","SDN","SEN","SGP","SLE","SLV","SOM","SUR","SWZ","TCD","TGO","THA","TLS","TTO","TUR","TZA","UGA","URY","USA","VEN","VNM","YEM","ZAF","ZMB","ZWE"
3.30156120682426e-07,0.000149427309198377,1.68877811090755e-09,1.68877811090755e-09,6.75511244363019e-09,1.35102248872604e-08,1.38142049472237e-06,3.3775562218151e-07,1.37348323760111e-05,4.74166674090067e-05,2.58383050968855e-07,1.68877811090755e-09,5.91072338817642e-09,9.28827960999152e-09,1.68877811090755e-09,6.13440204896613e-05,2.27326421509265e-05,2.11097263863444e-08,6.07960119926717e-08,7.59950149908397e-09,9.28827960999152e-09,0.000422056047921793,0,1.68877811090755e-09,1.46645047260657e-05,7.30100996798106e-05,2.27985044972519e-08,4.22194527726887e-09,2.82144158989324e-05,0,0,7.26174587690246e-08,3.71531184399661e-08,1.43436368849933e-05,8.44389055453774e-09,8.95052398781001e-08,1.68877811090755e-09,0,6.75511244363019e-09,7.59950149908397e-08,7.52097331692677e-06,2.25451877806158e-07,5.01567098939542e-06,1.47768084704411e-07,3.65451583200394e-06,1.99275817087091e-07,9.4073384668105e-06,3.27622953516064e-07,6.18768299836526e-06,3.66363523380284e-05,1.52327785603861e-06,5.82206253735377e-06,1.19058856818982e-07,4.87212484996828e-07,5.56367948638492e-06,8.44389055453774e-09,9.28827960999152e-09,2.27985044972519e-08,1.18214467763528e-08,9.62603523217303e-08,7.49690822884633e-05,2.27985044972519e-08,5.91072338817642e-08,1.09770577208991e-08,2.95536169408821e-08,3.3775562218151e-09,3.71531184399661e-08,3.3775562218151e-09,1.16947884180348e-06,1.68877811090755e-09,8.44389055453774e-10,1.10614966264444e-07,6.40469098561688e-06,1.43546139427142e-08,8.27501274344699e-08,1.03859853820814e-07,0.00011082015280492,0.000355783328515448,8.15679827568346e-07,1.43546139427142e-08,4.16537121055347e-06,1.76477312589839e-07,3.54643403290585e-08,1.84330130805559e-06,8.44389055453774e-09,5.82628448263104e-07,2.91314224131552e-07,1.68877811090755e-09,8.31216586188695e-06,8.44389055453774e-10,2.44872826081595e-07,0,3.3775562218151e-09,8.44389055453774e-09,2.45717215137048e-07,0,7.92881323071094e-07,1.01157808843362e-06,1.66175766113303e-06,2.87092278854283e-08,5.50288347439225e-06,0.000790690977861247,0.00010695876165433,7.00842916026633e-08,1.51990029981679e-08,1.26742797223612e-06,1.18214467763528e-08,1.35102248872604e-08
5.32366108922172e-08,0,4.50463630626453e-08,5.73317348070031e-08,8.19024782957187e-09,2.66183054461086e-07,0,0,0,2.86658674035016e-08,0,2.04756195739297e-08,0,1.3104396527315e-07,0,0,2.46526459670113e-06,3.19419665353303e-07,8.59976022105047e-08,3.68561152330734e-08,1.84280576165367e-07,4.09512391478594e-09,1.22853717443578e-08,0,0,3.27609913182875e-08,0,2.33422063142798e-07,0,0,0,1.0196858547817e-06,4.09512391478594e-09,1.35139089187936e-06,8.19024782957187e-08,7.98549163383258e-07,1.63804956591437e-08,1.63804956591437e-08,4.09512391478594e-09,4.91414869774312e-08,0,0,0,1.22853717443578e-08,1.22853717443578e-08,5.28270985007386e-07,3.16553078612953e-06,8.39500402531117e-07,4.09512391478594e-07,2.48737826584098e-05,0,1.3104396527315e-07,8.68575782326097e-06,0,5.32366108922172e-08,3.68561152330734e-08,1.22853717443578e-08,3.64466028415948e-07,9.41878500400765e-08,3.68561152330734e-08,4.09512391478594e-09,1.14663469614006e-07,3.68561152330734e-08,4.09512391478594e-09,9.00927261252906e-08,7.78073543809328e-08,6.5521982636575e-08,2.86658674035016e-08,6.96171065513609e-08,1.43329337017508e-07,4.91414869774312e-08,4.29988011052523e-07,0,4.01322143649022e-07,4.50463630626453e-07,5.93792967643961e-07,0,1.22853717443578e-08,4.17702639308165e-07,0,0,1.26580280206033e-05,4.1360751539338e-07,7.33518595616457e-05,2.99640216844887e-05,1.5151958484708e-07,5.73317348070031e-08,1.22853717443578e-08,0,1.63804956591437e-08,0,0,6.96171065513609e-08,5.32366108922172e-08,4.95509993689098e-07,0,0,3.76751400160306e-06,9.95115111292983e-07,1.02992366456866e-05,0,3.39854333688085e-05,0,3.68561152330734e-08,5.62956684565623e-05,5.01243167169799e-06,4.95509993689098e-07,9.95115111292983e-07
2.02551446581537e-07,2.13140597274137e-08,2.87671927148979e-07,1.67118519263989e-07,2.55089925017901e-07,1.04669681846089e-07,1.35758342212826e-09,8.14550053276958e-10,5.29457534630023e-09,2.6853000089697e-07,1.08606673770261e-09,4.48002529302327e-09,0,1.84902862093869e-07,4.16778110593377e-08,1.248976748358e-08,9.95203679259566e-06,3.36680688687809e-07,5.32444218158705e-07,4.65651113789994e-07,3.95192534181537e-07,4.4528736245807e-08,2.30789181761805e-08,2.09067847007753e-08,4.34426695081044e-09,1.58837260389007e-08,4.04559859794223e-08,2.9382178005122e-06,5.56609203072588e-09,7.7382255061311e-09,2.1857093096265e-08,0,3.93699192417196e-09,3.04017231551403e-06,2.68937275923609e-07,9.10938476248065e-07,4.27638777970403e-08,3.80123358195914e-08,1.58837260389007e-08,1.89518645729106e-07,3.66547523974631e-09,1.76485844876674e-09,1.62910010655392e-09,2.2671643149542e-08,3.52971689753349e-09,7.95543885367162e-08,5.8722270924158e-06,9.91035898153632e-08,2.68502849228528e-06,5.03772056283356e-06,4.07275026638479e-09,4.45151604115858e-07,1.41900049614535e-05,2.63371183892883e-08,6.96711812236225e-07,4.48002529302327e-09,5.90548788625795e-08,9.19083976780834e-08,1.06298781952643e-07,6.24488374179001e-09,3.93699192417196e-08,7.74908617350813e-07,4.04559859794223e-08,1.15394590880902e-08,7.36624764846796e-07,2.62013600470755e-08,1.248976748358e-07,4.58591679994927e-07,1.68204586001692e-07,1.60466360495561e-07,2.62692392181819e-07,5.21352761599917e-06,1.90061679097957e-09,3.81480941618042e-08,1.78264279159662e-06,1.92505329257788e-07,1.23540091413672e-08,4.00487109527838e-08,1.47162042958704e-07,5.43033368851305e-09,2.17213347540522e-09,2.491572854632e-06,9.90221348100355e-07,2.06325528495053e-05,1.52520424725844e-05,4.74203889349402e-07,1.301922501821e-07,6.67931043687106e-08,1.49334176434109e-09,8.45638713643695e-07,4.07275026638479e-10,4.48002529302327e-09,3.56229889966456e-07,2.26037639784356e-07,2.15489216594419e-06,0,4.61578363523610e-09,2.02021989046907e-06,2.25603213089275e-06,2.51899603975899e-06,4.88730031966175e-09,2.08926658331851e-05,4.88730031966175e-09,4.24923611126146e-08,1.68448951017675e-06,3.59881789371981e-06,7.64590983342638e-07,5.70185037293871e-07
7.87977758922261e-08,1.40260041088162e-06,0,4.72786655353357e-08,4.72786655353357e-08,2.71064349069258e-06,3.15191103568904e-07,1.73355106962897e-07,6.30382207137809e-08,3.3095065874735e-06,4.72786655353357e-07,3.93988879461131e-07,0,1.10316886249117e-07,1.26076441427562e-07,2.09602083873321e-06,0.000700401910795641,2.20633772498233e-07,1.73355106962897e-07,1.57595551784452e-08,2.36393327676678e-07,7.09179983030035e-07,0,1.57595551784452e-08,4.72786655353357e-07,1.3238026349894e-06,5.67343986424028e-07,1.57595551784452e-08,3.15191103568904e-07,9.45573310706713e-07,1.57595551784452e-08,5.51584431245583e-07,0,2.52310478406908e-05,0,8.35256424457597e-07,6.30382207137809e-08,7.87977758922261e-08,1.57595551784452e-08,2.83671993212014e-07,3.6246976910424e-07,6.30382207137809e-08,3.15191103568904e-08,4.88546210531802e-07,2.36393327676678e-07,5.73962999598975e-05,0.000101018748693834,3.46710213925795e-07,4.83818343978268e-06,4.38746016167915e-05,7.09179983030035e-07,0.000129275631128786,2.06450172837632e-06,2.86823904247703e-06,0.000156744535804816,4.72786655353357e-07,6.30382207137809e-08,1.26076441427562e-05,1.89114662141343e-07,5.20065320888692e-07,2.55304793890813e-06,7.87977758922261e-08,3.6246976910424e-07,1.4971577419523e-06,1.41835996606007e-07,3.15191103568904e-08,6.9342042785159e-07,1.57595551784452e-07,2.0140711518053e-05,1.73355106962897e-07,3.15191103568904e-08,1.59171507302297e-06,2.04874217319788e-07,2.01722306284099e-06,4.57027100174911e-07,4.75938566389046e-06,7.72218203743816e-07,1.52867685230919e-06,4.28029518646572e-05,0.000208924423000648,4.72786655353357e-08,1.07164975213427e-06,2.99431548390459e-07,1.71779151445053e-06,1.41835996606007e-07,7.87977758922261e-08,5.47171755795618e-05,4.72786655353357e-08,4.09748434639576e-07,1.41835996606007e-07,1.57595551784452e-08,0,0,1.57595551784452e-08,3.00219526149381e-05,0,5.04305765710247e-07,1.8123488455212e-06,4.41267544996466e-07,1.13468797284806e-06,4.41267544996466e-07,0.00119383358343276,2.52152882855124e-07,8.93566778617844e-06,0,6.65053228530388e-06,3.3095065874735e-07,4.41267544996466e-07
6.59494119091388e-06,2.10249724121911e-05,5.1419769486337e-07,1.19656628389973e-05,1.30798640398454e-05,3.03208851378334e-06,1.52963725667327e-06,2.42974871096115e-07,1.52984964729486e-06,8.56877219357528e-05,3.65099478508936e-07,1.60992091163335e-07,1.27434372952508e-09,5.970300372825e-07,2.1058530130402e-06,1.36921862018822e-05,0.000570041560997375,3.33614692764803e-05,3.30184584226164e-05,9.84111945125744e-06,2.39119981314302e-05,1.22209563661455e-05,5.7220157361892e-06,1.14584740346464e-05,8.21760553984248e-06,2.95208096663133e-05,1.07131953434958e-05,2.1687206370301e-06,4.70300801193663e-05,3.6314548479033e-06,6.22304521251414e-08,4.13736930852476e-06,2.52957230310728e-07,0,1.67004869660478e-05,2.95605267125501e-06,8.67127190755341e-06,4.82976273490006e-07,5.42870428777684e-07,9.76147296816212e-07,2.88001682872668e-06,6.58410926921292e-08,4.6980805495158e-07,5.72027413309218e-05,6.47472809909535e-06,3.25390927896934e-05,7.93194015380728e-05,1.65522383121797e-05,0.000140167403107301,0.00298989945310182,7.83721393657925e-07,0.000190376121269346,5.58990876956177e-06,1.37771424505172e-05,6.19496717234027e-05,3.53205603700035e-06,2.28319918206577e-07,2.2713902635055e-05,2.38304401327406e-05,8.72670585978775e-06,0.000130322460624855,2.16094714028e-05,3.93644778050297e-05,6.02212368449236e-06,9.54271062792698e-07,4.42027361647933e-06,5.44522827813635e-05,1.84992231402724e-07,1.99814972883317e-05,3.06139841956242e-06,5.26898654034303e-06,7.66496514247177e-06,1.31618468197782e-06,4.24144071310264e-06,7.78326671869602e-06,1.0041616198036e-05,8.57038636229934e-06,1.53942846432846e-05,1.23299127550199e-05,1.85417012645899e-07,1.04241317075152e-06,1.67480624652834e-05,9.81244671734312e-07,3.15629454928772e-05,1.24949402679934e-06,6.78522194879413e-05,3.30998040306844e-05,5.13135741755433e-07,4.48781383414416e-07,7.96464830953175e-08,8.21951705543677e-08,7.64606237715049e-09,4.60059325420713e-06,8.89067141965331e-06,0.000110636611081773,0,3.53205603700035e-07,0.0002187196497202,6.91012887334975e-06,1.18025468416181e-06,3.78841151725648e-06,0.0011415938564861,3.48490531900792e-06,3.79391243435559e-05,2.72709558118367e-07,2.924342751452e-05,6.48640958328266e-07,8.2938537729924e-07
5.43299667295889e-06,3.79536636920802e-07,3.50017120715851e-06,0.000457784440232641,2.83317071005139e-05,1.33540668546208e-07,6.3256106153467e-08,7.02845623927411e-09,2.24910599656772e-07,2.50915887742086e-06,1.75711405981853e-07,7.73130186320152e-08,0,6.39589517773944e-07,2.45995968374594e-06,1.05426843589112e-07,6.448608599534e-05,0.000143809243111788,0.000625645060595224,5.26431372321631e-05,0.00043348706701347,1.17375219195878e-06,3.51422811963706e-08,3.79536636920802e-07,9.13699311105635e-08,8.99642398627086e-07,2.53024424613868e-07,4.07650461877899e-07,2.10853687178223e-08,9.83983873498376e-08,1.82739862221127e-07,2.35734422265254e-05,0,0.000539110707377282,0,2.79521704635931e-05,9.41813136062731e-06,3.23308987006609e-07,4.63878111792091e-07,2.28003120402052e-05,7.73130186320152e-08,2.10853687178223e-08,1.5462603726403e-07,2.41778894631029e-06,7.02845623927411e-08,4.7231225927922e-06,2.01576124942382e-05,7.02845623927411e-08,4.35764286834995e-06,3.01099065290503e-05,5.06048849227736e-07,2.0101384844324e-06,1.18640341318947e-05,1.1948375606766e-07,3.35257362613375e-06,1.40569124785482e-08,2.67081337092416e-07,6.81760255209589e-07,5.36974056680542e-06,2.10853687178223e-08,9.76955417259102e-07,9.21922604905585e-05,2.47401659622449e-06,1.75711405981853e-07,1.56031728511885e-06,5.79144794116187e-06,4.02730542510407e-06,3.09252074528061e-07,9.37596062319167e-06,8.99642398627086e-07,6.05852927825428e-06,0.000144673743229218,2.81138249570965e-08,8.43414748712893e-08,3.72508180681528e-07,8.57471661191442e-07,6.3256106153467e-08,1.82739862221127e-07,1.32345830985532e-05,2.10853687178223e-08,0,8.78557029909264e-07,5.30648446065195e-06,4.08353307501826e-06,5.20105761706284e-07,0.000124488016910023,2.42481740254957e-06,4.35764286834995e-07,7.02845623927411e-09,1.40569124785482e-08,7.02845623927411e-09,7.02845623927411e-09,1.62919615626374e-05,9.63390496717302e-05,2.3615612963961e-06,0,5.20105761706284e-07,3.43550940975719e-05,3.68291106937963e-06,2.57241498357433e-06,3.51422811963706e-08,5.17786371147324e-05,6.53646430252492e-07,2.45995968374594e-07,4.91991936749188e-08,0.000131952237436132,1.90471164084328e-06,1.33540668546208e-06
1.19495614710496e-06,1.04208434054402e-07,1.05191532488878e-07,2.94192206516791e-06,6.70620597077456e-06,1.76466168988351e-07,4.57140772031103e-08,5.89859060685295e-09,1.76957718205588e-08,1.73418563841477e-06,2.5069010079125e-08,4.91549217237746e-09,0,4.47801336903586e-07,8.503801458213e-08,5.94774552857672e-08,9.70416464670758e-06,2.34837638535333e-05,3.38431636068188e-06,7.94343535056197e-07,7.28967489163577e-07,1.13547869181919e-07,1.03225335619927e-08,1.8531405489863e-07,2.65436577308383e-08,1.15022516833632e-07,1.72533775250449e-07,3.04760514687402e-08,4.07985850307329e-08,5.01380201582501e-08,8.79873098855565e-08,3.67924589102453e-06,2.7035206948076e-08,6.68261160834715e-06,1.61473917862599e-06,0,1.273604021863e-06,4.06806132185958e-06,3.54406985628415e-07,1.32128429593506e-06,7.86478747580393e-09,1.32718288654191e-08,2.5069010079125e-08,3.01319670166738e-07,4.32563311169216e-08,3.12625302163206e-07,5.9305413059734e-06,1.78432365857302e-07,2.35255455369985e-06,1.60073002593472e-05,5.89859060685295e-08,1.17185333389479e-06,8.72450705675275e-06,3.39168959894045e-08,1.1772603752844e-06,7.86478747580393e-09,1.31253471986823e-05,2.00060531415763e-07,2.29553484450027e-07,2.16281655584608e-08,1.67126733860834e-07,2.85295165684788e-06,2.4429996096716e-07,4.22732326824461e-08,5.49060475654562e-07,5.68722444344072e-07,5.0580414453764e-07,4.15850637783133e-07,8.57753384079866e-07,5.1465203044792e-07,1.02438856872346e-06,0.000212310429458544,6.39013982409069e-09,9.24112528406962e-08,1.47956314388561e-07,3.65712617624883e-07,6.58675951098579e-08,1.29768993350765e-07,9.88997025082344e-07,2.06450671239853e-08,1.47464765171324e-08,2.11562783099126e-06,1.05535616940944e-06,4.31285283204398e-06,8.84788591027942e-07,1.1762281219282e-05,7.12746364994731e-07,7.95179168725501e-06,2.94929530342647e-09,1.67126733860834e-08,1.14530967616395e-07,4.91549217237746e-09,4.61564714986243e-07,2.30094188588989e-06,5.81502723992253e-07,0,9.78182942303114e-08,4.38412746854345e-06,1.64570677931197e-06,2.47888270252995e-06,1.72042226033211e-08,5.37130576152202e-05,3.44084452066422e-08,1.22395755092199e-07,1.42549272998946e-08,2.46590580319488e-05,1.35667583957618e-06,1.27901106325261e-06
1.32077679294837e-06,4.78976171513461e-09,9.10054725875577e-08,2.55414043459553e-06,4.234149356179e-06,4.07129745786442e-08,2.39488085756731e-09,0,2.39488085756731e-09,7.49597708418567e-07,3.59232128635096e-09,0,0,4.78976171513461e-09,1.13756840734447e-07,4.67001767225625e-08,9.0837830927528e-06,2.38206824497932e-05,1.29563054394391e-06,8.88500798157471e-07,1.45249524011457e-06,2.27513681468894e-08,3.59232128635096e-09,5.38848192952644e-08,2.39488085756731e-09,1.19744042878365e-07,1.07769638590529e-08,2.39488085756731e-09,8.38208300148558e-09,2.39488085756731e-09,5.98720214391827e-09,4.16709269216711e-07,0,5.02936954493422e-05,8.38208300148557e-07,3.85935050196972e-06,0,3.83180937210769e-07,4.87358254514947e-07,8.62157108724231e-08,0,0,0,1.67641660029712e-08,5.98720214391827e-09,2.7541129862024e-07,1.58780600856712e-06,6.46617831543173e-08,2.05959753750788e-07,2.54695579202283e-06,1.19744042878365e-09,1.8680070689025e-07,2.88583143336861e-07,1.31718447166202e-08,2.20329038896192e-07,4.78976171513461e-09,2.39488085756731e-07,1.91590468605385e-08,1.14954281163231e-07,0,7.87915802139644e-07,9.6034722388449e-06,2.15539277181058e-08,1.07769638590529e-08,3.22111475342803e-07,2.09432330994261e-06,1.79616064317548e-08,4.07129745786442e-08,5.35255871666293e-07,1.19744042878365e-08,1.05733989861597e-06,5.22802491206943e-06,1.07769638590529e-08,1.91590468605385e-08,1.07769638590529e-08,3.83180937210769e-08,1.19744042878365e-09,1.67641660029712e-08,7.30438661558029e-08,0,0,3.16124273198885e-07,9.57952343026923e-08,3.48455164776043e-07,2.39488085756731e-08,6.94371755843065e-05,2.51462490044567e-08,1.50039285726592e-06,9.57952343026923e-09,1.19744042878365e-09,3.59232128635096e-09,0,2.80201060335375e-07,2.71459745205254e-06,2.92175464623211e-07,0,0,1.84046593904048e-06,4.7538385022711e-07,2.40685526185514e-07,5.98720214391827e-09,1.10212417065247e-05,0,1.08967079019312e-07,0,2.33021907441299e-06,4.90950575801298e-08,5.26873788664808e-08
2.18543984807875e-06,2.62515297066517e-08,9.84432363999439e-08,5.95253436098328e-06,2.67109314765181e-06,2.2313800250654e-07,0,0,6.56288242666293e-09,3.15018356479821e-07,7.74420126346225e-07,0,0,1.1156900125327e-07,9.84432363999439e-08,1.31257648533259e-08,2.04761931711883e-06,7.26511084631586e-06,2.94673420957165e-06,4.39713122586416e-07,4.52838887439742e-07,1.31257648533259e-08,6.56288242666293e-09,9.77869481572776e-07,4.59401769866405e-08,2.36920055602532e-06,6.56288242666293e-08,8.53174715466181e-08,0,0,2.62515297066517e-08,2.20512849535874e-06,3.93772945599776e-08,1.69519253080703e-05,3.8064718074645e-07,5.59682613345814e-05,6.89102654799607e-07,0,1.27319919077261e-06,1.64072060666573e-07,0,0,1.96886472799888e-08,9.1880353973281e-08,4.59401769866405e-08,1.70634943093236e-07,6.18879812834314e-06,1.31257648533259e-07,7.15354184506259e-07,1.04218572935407e-05,7.21917066932922e-08,7.87545891199551e-08,3.8589748668778e-06,7.21917066932922e-08,6.62851125092956e-07,6.56288242666293e-09,3.66865127650458e-06,8.53174715466181e-08,6.56288242666293e-08,0,1.31257648533259e-08,1.64072060666573e-07,2.03449355226551e-07,0,2.42826649786528e-07,3.73428010077121e-06,2.62515297066517e-07,1.70634943093236e-07,5.18467711706371e-07,2.42826649786528e-07,1.2206961313593e-06,0.000271434254284352,0,1.96886472799888e-08,1.70634943093236e-07,4.98779064426382e-07,1.96886472799888e-08,3.28144121333146e-08,6.36599595386304e-07,0,6.56288242666293e-09,1.25351054349262e-06,4.59401769866405e-07,4.00335828026439e-06,1.32570225018591e-06,0.0003385200384497,3.60958533466461e-07,1.46680422235916e-05,6.56288242666293e-09,1.1156900125327e-07,0,1.31257648533259e-08,2.03449355226551e-07,1.48977431085248e-06,3.54395651039798e-07,0,5.25030594133034e-08,5.42094088442358e-06,1.04349830583941e-06,1.49633719327915e-06,4.59401769866405e-08,6.16517175160715e-05,1.1156900125327e-07,6.56288242666293e-09,0,5.72283347605007e-06,4.79090417146394e-07,8.40048950612855e-07
8.60499945747047e-06,1.65480758797509e-07,4.72802167992883e-08,3.86121770527521e-06,8.97536115573156e-06,7.88003613321472e-09,0,0,1.57600722664294e-08,1.44992664851151e-05,0,0,0,2.36401083996442e-08,1.02440469731791e-07,7.88003613321472e-09,1.70208780477438e-06,1.18752144527546e-05,1.80452827450617e-06,1.27656585358078e-06,5.91002709991104e-07,1.41840650397865e-07,0,3.3174952120834e-05,7.88003613321472e-09,2.04880939463583e-07,0,4.72802167992883e-08,1.57600722664294e-08,1.57600722664294e-08,0,9.6924444438541e-07,0,2.18277000890048e-05,1.2292856367815e-06,6.4773897015025e-06,3.963658175007e-06,1.74148798544045e-06,0,3.54601625994662e-07,7.88003613321472e-09,0,1.57600722664294e-08,1.41840650397865e-07,0,5.5160252932503e-08,2.23005022569977e-06,3.94001806660736e-08,7.88003613321472e-08,1.26316979215432e-05,0,9.45604335985766e-08,1.05592484185077e-06,0,1.97000903330368e-07,0,6.22522854523963e-07,7.88003613321472e-09,1.02440469731791e-07,0,3.15201445328589e-08,3.79029738007628e-06,1.57600722664294e-08,3.15201445328589e-08,1.08744498638363e-06,1.09532502251685e-06,3.15201445328589e-08,2.36401083996442e-08,0,2.36401083996442e-08,2.90773333315623e-06,5.38206467898565e-06,0,5.5160252932503e-08,0,1.02440469731791e-07,1.57600722664294e-08,2.36401083996442e-08,7.88003613321472e-08,7.88003613321472e-09,0,1.73360794930724e-07,2.12760975596797e-07,1.30020596198043e-06,1.73360794930724e-07,0.00019065747424313,4.96442276392527e-07,6.46162962923607e-07,0,0,0,0,2.679212285293e-07,8.18735754241009e-06,8.66803974653619e-08,0,2.36401083996442e-08,1.63116747957545e-06,1.26080578131435e-07,5.43722493191816e-07,1.02440469731791e-07,4.05033857247237e-06,0,2.52161156262871e-07,0,1.23716567291471e-06,8.66803974653619e-08,1.81240831063939e-07
2.55375765934895e-06,8.55157381341621e-07,7.26298049906582e-07,0.000192586128072003,1.71031476268324e-06,6.44296657175194e-07,0,0,2.2257520884234e-07,1.02853175454513e-05,8.20013927313883e-08,1.17144846759126e-08,0,3.16291086249641e-07,4.72679456673074e-05,2.14375069569201e-06,0.000136005167087345,9.44187464878556e-06,0.000352067122449878,1.38230919175769e-06,8.42271448198117e-06,2.67090250610808e-06,0,1.65174233930368e-06,1.52288300786864e-07,3.5260598874497e-06,5.62295264443805e-07,1.40573816110951e-07,1.206591921619e-06,7.6144150393432e-07,3.51434540277378e-08,2.03597743667361e-05,1.99146239490514e-07,5.6838679647528e-05,3.29177019393144e-05,3.21796894047319e-05,1.15973398291535e-06,2.92862116897815e-07,3.86577994305116e-07,0,1.99146239490514e-07,0,3.74863509629204e-07,2.09689275698836e-06,1.17144846759126e-08,2.03832033360879e-06,2.56664359249245e-05,3.28005570925553e-07,1.34247994385959e-05,1.86846030580806e-05,2.34289693518252e-08,2.34289693518252e-07,4.40464623814314e-06,3.51434540277378e-08,1.38699498562805e-05,0,2.57718662870077e-07,3.04576601573728e-07,1.13630501356352e-06,0,2.05003481828471e-06,3.73692061161612e-06,2.92862116897815e-07,1.17144846759126e-07,1.19487743694309e-06,1.12459052888761e-06,4.10006963656941e-07,5.85724233795631e-08,5.74009749119718e-06,6.09153203147456e-07,1.15973398291535e-06,4.29687297912475e-05,1.05430362083213e-07,3.16291086249641e-07,9.37158774073009e-08,1.3003077990263e-06,1.52288300786864e-07,2.27261002712705e-06,4.93414094549439e-05,0,1.27687882967447e-06,6.56011141851106e-07,5.85724233795631e-07,2.46004178194165e-07,4.21721448332854e-07,1.20190612774863e-05,3.32691364795918e-06,1.99146239490514e-07,1.52288300786864e-07,0,0,3.51434540277378e-08,5.08408634934607e-06,1.18433440073476e-05,4.97865598726286e-06,0,2.14375069569201e-06,9.75816573503521e-06,1.54631197722046e-06,1.05430362083213e-06,2.19060863439566e-06,0.00012630557377569,1.3003077990263e-06,1.83917409411828e-06,0,2.4658990242796e-05,1.64002785462777e-06,1.73374373203507e-06
1.01074791730289e-08,5.72588695152088e-06,3.36915972434297e-09,2.52686979325723e-09,2.52686979325723e-09,9.26518924194317e-09,6.14871649692592e-07,5.85046163232846e-05,1.49422233774611e-06,7.6682075326046e-06,2.81324836982638e-07,0,0,8.42289931085743e-10,0,4.96529914375045e-06,9.22307474538888e-07,1.17920590352004e-08,8.42289931085743e-09,4.21144965542871e-09,7.58060937977168e-09,4.42202213820015e-05,8.42289931085743e-10,1.68457986217149e-09,0.000117124626367128,8.20558850863731e-06,1.34766388973719e-08,0,1.58266278051011e-05,7.93942489041421e-06,0,2.10572482771436e-08,2.02149583460578e-08,1.02329803727607e-05,9.26518924194317e-09,2.27418281393151e-08,8.42289931085743e-10,0,1.68457986217149e-09,1.09497691041147e-08,0,1.63404246630634e-07,0.000188142301906622,5.64334253827448e-08,8.47343670672257e-07,4.46413663475444e-08,6.38455767762993e-07,2.02149583460578e-08,1.97095843874064e-06,5.67619184558682e-06,1.14467201634552e-06,1.28617672476793e-06,6.90677743490309e-08,1.76880885528006e-08,1.28617672476793e-06,0,8.42289931085743e-10,2.27418281393151e-08,2.52686979325723e-09,0,0.000188713374479899,3.36915972434297e-09,5.39065555894875e-08,8.42289931085743e-09,1.51612187595434e-08,0,6.73831944868594e-09,7.58060937977168e-09,5.13796857962303e-08,4.21144965542871e-09,0,3.45338871745155e-08,6.64768905210112e-05,1.51612187595434e-08,1.51612187595434e-08,7.58060937977168e-09,5.28023134898341e-05,9.88595692115336e-06,2.8300941684481e-07,8.42289931085743e-10,1.2701732160773e-06,4.37990764164586e-08,4.21144965542871e-09,2.86378576569153e-08,0,2.44264080014865e-08,9.68633420748604e-08,4.21144965542871e-09,0.00106267677613419,0,1.03601661523546e-07,0,0,0,1.72669435872577e-07,0,1.00569417771638e-06,2.65321328292009e-07,2.18995382082293e-08,3.70607569677727e-08,1.47821882905548e-06,0.000668991304634645,3.61342380435784e-06,2.69532777947438e-08,0,1.93726684149721e-07,1.68457986217149e-08,1.68457986217149e-09
