"","NGA.1_1","NGA.2_1","NGA.3_1","NGA.4_1","NGA.5_1","NGA.6_1","NGA.7_1","NGA.8_1","NGA.9_1","NGA.10_1","NGA.11_1","NGA.12_1","NGA.13_1","NGA.14_1","NGA.15_1","NGA.16_1","NGA.17_1","NGA.18_1","NGA.19_1","NGA.20_1","NGA.21_1","NGA.22_1","NGA.23_1","NGA.24_1","NGA.25_1","NGA.26_1","NGA.27_1","NGA.28_1","NGA.29_1","NGA.30_1","NGA.31_1","NGA.32_1","NGA.33_1","NGA.34_1","NGA.35_1","NGA.36_1","NGA.37_1","NER.1_1","NER.2_1","NER.3_1","NER.4_1","NER.5_1","NER.6_1","NER.7_1","NER.8_1","MLI.1_1","MLI.2_1","MLI.3_1","MLI.4_1","MLI.5_1","MLI.6_1","MLI.7_1","MLI.8_1","MLI.9_1","BEN.1_1","BEN.2_1","BEN.3_1","BEN.4_1","BEN.5_1","BEN.6_1","BEN.7_1","BEN.8_1","BEN.9_1","BEN.10_1","BEN.11_1","BEN.12_1","TGO.1_1","TGO.2_1","TGO.3_1","TGO.4_1","TGO.5_1","GHA1_2","GHA2_2","GHA3_2","GHA4_2","GHA5_2","GHA6_2","GHA7_2","GHA8_2","GHA9_2","GHA10_2","GHA11_2","GHA12_2","GHA13_2","GHA14_2","GHA15_2","GHA16_2","CIV.1_1","CIV.2_1","CIV.3_1","CIV.4_1","CIV.5_1","CIV.6_1","CIV.7_1","CIV.8_1","CIV.9_1","CIV.10_1","CIV.11_1","CIV.12_1","CIV.13_1","CIV.14_1","SLE.1_1","SLE.2_1","SLE.3_1","SLE.4_1","GIN.1_1","GIN.2_1","GIN.3_1","GIN.4_1","GIN.5_1","GIN.6_1","GIN.7_1","GIN.8_1","LBR.1_1","LBR.2_1","LBR.3_1","LBR.5_1","LBR.4_1","LBR.6_1","LBR.7_1","LBR.8_1","LBR.9_1","LBR.10_1","LBR.11_1","LBR.12_1","LBR.14_1","LBR.13_1","LBR.15_1","GNB.1_1","GNB.2_1","GNB.3_1","GNB.4_1","GNB.5_1","GNB.6_1","GNB.7_1","GNB.8_1","GNB.9_1","GMB.1_1","GMB.2_1","GMB.3_1","GMB.4_1","GMB.5_1","GMB.6_1","SEN.1_1","SEN.2_1","SEN.3_1","SEN.4_1","SEN.5_1","SEN.6_1","SEN.7_1","SEN.8_1","SEN.9_1","SEN.10_1","SEN.11_1","SEN.12_1","SEN.13_1","SEN.14_1","MRT.1_1","MRT.2_1","MRT.3_1","MRT.4_1","MRT.5_1","MRT.6_1","MRT.7_1","MRT.8_1","MRT.9_1","MRT.10_1","MRT.11_1","MRT.12_1","MRT.13_1","BFA.1_1","BFA.2_1","BFA.7_1","BFA.3_1","BFA.4_1","BFA.5_1","BFA.6_1","BFA.8_1","BFA.9_1","BFA.10_1","BFA.11_1","BFA.12_1","BFA.13_1"
"NGA.1_1",0,6.35139555968608,0.533594207052513,1.04415782121287,5.66482514195275,1.56569562105794,2.28824945222325,8.20103066016095,1.05409149930165,1.50231284654695,1.01720832566392,1.850298324298,3.18198051533946,1.08333,3.4328813618446,6.06675760005293,0.343588093216281,6.99360421305781,4.92301183784886,6.16497395687119,6.83333,7.01832628828982,2.4509036882138,3.96949919875291,4.29663156261972,3.17323555521805,4.82254226408644,4.22459912628405,2.98375499813574,3.65243259881685,4.35012573253923,4.37321392113398,0.947014625283052,7.99000472813377,3.95898899833026,7.70326125020436,6.86476510887299,14.5947541565077,12.1658075724097,8.70575820298841,8.83686702903806,9.73598942875351,10.7706487218227,10.4329832475903,10.0419228183102,17.1047087928705,12.6442425589238,19.5378322208197,15.3369983337321,17.1837196755796,14.317479383219,15.7011747932726,14.9098481511013,18.0893204927355,7.48423539478149,7.90393242492622,5.39675828623073,6.42963831711396,5.92604444615462,6.92968552277086,5.90668303233718,5.17133869408106,5.78552023974508,5.12577583287642,5.21882591095928,5.63963720267536,7.26722092687432,7.83598965599751,6.26110395839264,6.66718327165228,8.65102559751733,10.0751890249712,9.09822888747585,10.2463536386804,8.86267052805756,8.50040845423912,8.07301702518334,7.5074036050355,9.51018285254811,8.60393810350237,7.61622793047188,9.83604355871303,9.82379299908645,10.9195258851106,7.06872958097139,9.75005696849511,10.3378078860511,11.4993257597304,14.1610910168285,10.7514035455191,15.4257601552274,13.4679317741738,12.0570743916922,11.8073519039834,15.2069116618004,14.0927475159388,13.617160613744,12.6753315226861,14.3580063799436,12.8597638348805,11.1487343732686,18.7157088802134,19.3960151520306,19.6451078360212,20.8219592604659,22.5990959021661,21.5091265729132,18.849477374129,17.475585194462,21.2332508036075,20.5425163545706,20.4859637578148,16.8029672221664,18.3639318623355,17.2032990117855,17.9230641880483,17.3525578069776,18.6292625070237,15.7096308040641,15.7294257824149,17.546207839747,17.8526795405564,15.2645651392007,18.0991206631096,16.3434034365214,15.3003267938956,16.8740794382657,16.2668834889938,23.2194514553833,24.2223358725371,23.9714612478777,24.199419428914,24.5652499026124,22.6937676221667,23.7540922556283,23.4322276766188,23.2564737629955,25.3878154786464,24.4973296073041,23.8579426909468,24.8513626163416,23.0791483570972,25.0982603691093,26.4884115395563,25.3846902679548,25.5854970550818,24.6291276267472,25.0184642592006,20.9295173160706,23.1915354769321,25.0798724079689,23.3043004376639,25.0084678770132,24.183015899298,22.4234809964912,26.1349786089237,24.9826239370047,23.4557777293549,22.1103545752776,24.0174457194952,28.1815767637104,22.9227219757558,22.0182187845543,19.7889093068719,20.6188899906009,26.8827139213622,26.6602580611835,22.2168890461491,25.371131604422,25.4167228044313,13.0455329914918,12.9859402697263,11.4044365008754,10.1164611078232,11.5203340261643,12.0063957931471,10.6127123870432,9.7521557036483,13.1943563196126,12.8531052378948,11.3526295625859,11.4537450053727,11.8461066975146
"NGA.2_1",6.35139555968608,0,6.36832456599065,6.26498204307083,2.75882563582768,7.88546560310804,4.25,2.22361392532517,5.37031227107884,7.54615258849833,5.38645502884782,7.09068113011014,7.43910314188478,5.74697823981438,5.35671624121532,1.61803979487527,6.56801551290799,4.03708594024204,4.8541219597369,4.54911627559683,5.78852000850822,8.77179906797346,5.96401156009108,7.54615391367682,9.56543612639278,4.33092817868179,6.53409893473461,9.21691015350589,7.72666871585032,8.20738075691021,8.60393914953494,2.75504547251039,7.29278673510339,8.16241385865725,2.40369900131027,2.84800436953668,6.86223837793471,10.6568998254136,6.74125276850676,9.7036661571233,7.19278415419926,11.2066966784151,9.66666896551754,11.554523524962,6.00925526907453,20.7665668777701,13.1001714831868,23.0567663580325,15.1336659434818,20.4927094569971,16.7812736968592,18.8882098910643,18.8031324754388,19.1488340869333,9.78980152448966,10.9255660163581,10.5912027435792,9.75889921501908,10.4189960062282,10.71667,10.9013920619754,10.5106905312877,11.015459540523,10.3463577864145,10.1506038955572,10.541251006299,11.5193070779279,11.5881253636859,11.5205155170157,11.4806562433425,12.0565799001583,15.1309923299465,14.2363476316399,15.0941578065456,13.6421931480572,14.0336887128403,13.3051778976795,13.0034708400834,13.1433551610272,12.6005401427439,12.283909592996,14.1011917896644,13.3255188975477,14.7838594419725,12.3533163518506,15.252630982519,15.5977912182751,16.9702090273986,19.5406764326136,16.2098863840374,19.8769648419521,18.724651034532,17.1041090570892,17.1517806342928,20.2690657574788,19.1542145604042,17.9948572197086,17.3883527841139,19.1725274480362,17.9605234735656,15.7359124233233,23.5249570432955,24.0340292247846,24.5479347581197,25.6361811096914,26.8991877962012,26.0984352153534,23.2175555728376,21.7761402661009,25.7243631766561,24.6918522589497,24.8317714902844,21.5987584576892,23.4611828322636,22.2595008130124,22.9012703019833,22.5474528248514,23.6525368618252,20.971990834339,21.2104435570994,22.387775682278,22.9858077034026,20.7622111994099,23.2400306320323,21.4316054798631,20.6935631913791,22.131986409821,21.6395760792327,27.3637523275683,28.4577517891488,28.2038280926065,28.5673905778547,28.7904341366677,26.8167690903379,27.9028576294418,27.6818454848028,27.5702337837186,29.3732370667211,28.4521247868925,27.7441217898296,28.802971008021,26.9699670085912,29.1124114425446,30.2748729055053,29.111530079259,29.4194238556774,28.4487256432516,28.8795396239085,24.884823234986,27.1652644525652,28.6532201603171,26.808999877737,28.3769272473254,28.2600854105238,26.1547224331592,29.8834261496988,29.0740853300289,25.4539359213639,25.150930079997,27.0829035350514,30.8440982757561,26.1958412305809,25.3653986148237,21.7129569612248,23.4806330597984,29.5739402646621,29.7700689097103,24.6672291602543,26.5802002228896,28.4677768948912,16.2785061965925,17.0321906426889,14.359417651343,13.089514411761,14.0975435467176,15.1530682813779,13.7736202513246,12.4397110112173,16.9322746283215,15.5159657159198,14.179539396204,13.3972958127713,15.7432880583727
"NGA.3_1",0.533594207052513,6.36832456599065,0,1.57232559535231,5.91138383873861,1.76776695296637,2.50693294242188,8.3032812122016,1.00346842944858,1.90028915928603,1.2747548783982,2.36877582073526,3.71277830981059,1.53659001978407,3.89086808366719,6.21881464232534,0.8333280000096,7.3069411718516,5.33398095026595,6.53409893473461,7.25765863684012,7.54615258849833,2.95569008674793,4.50308326470875,4.73763341601057,3.52471472447062,5.32551395537558,4.69707355701398,3.50099398584174,4.16666400000048,4.86769133048718,4.58636705659283,1.0363407820307,8.48609555554261,4.01386707414433,7.90218127411033,7.33948859102594,14.9466649754686,12.3738089887027,9.22827626856175,9.26837493247333,10.267650380423,11.2447511706084,10.9623696748878,10.3494506563827,17.5845625162783,13.1686902495616,20.0203477714274,15.8543705926442,17.6791122200437,14.8417553843506,16.2038375975847,15.3825989640535,18.6228632301507,8.01776866992931,8.4315001960268,5.82677979486097,6.95720805272489,6.4117887953051,7.44179070445414,6.35139857739223,5.58641141024361,6.20539554653045,5.55702217419546,5.67952100875593,6.09701037850519,7.75492538828066,8.34373983561928,6.67083203206317,7.11999687890381,9.16666400000022,10.4760143131298,9.49597540481756,10.6677180731823,9.29925007131758,8.84746963198518,8.46725391664263,7.86915236152535,10.014042884315,9.09616539476388,8.07224014068586,10.3058340219945,10.3313142382226,11.4069256497007,7.46577048193286,10.0933663308581,10.7125023635423,11.8380934002482,14.5027771263472,11.0958260117938,15.8605368395524,13.8286569302011,12.4486478558356,12.1631531464871,15.5853189292231,14.4747843601002,14.0629846218539,13.097567529133,14.7647811127189,13.2418676720657,11.5884030407343,19.111693250178,19.8063126188496,20.0300019692685,21.2135237263614,23.0310346448548,21.9199399937545,19.2826003577215,17.9164774408615,21.6526236018756,20.9880561272358,20.9177860225814,17.2045637858622,18.7303746062085,17.5770305354602,18.3036506437623,17.709657773218,19.0034536013273,16.0624444521312,16.0514624221253,17.9416066944351,18.216064338929,15.5853352190096,18.4610400573749,16.715671671952,15.6365369176746,17.2244095367272,16.6033463159961,23.6614382252834,24.656780583008,24.4064317911918,24.624198531804,25,23.1378728254976,24.195095037815,23.8666670158298,23.686514283214,25.8374879884945,24.9498808511965,24.3153460573544,25.3037076115122,23.537229380046,25.5464512756234,26.9487374925895,25.8494125228756,26.0440235904094,25.0894964022557,25.4760204680578,21.3867302921157,23.6445025323012,25.5529118258135,23.7825814176868,25.491279445681,24.6282361456216,22.8913478803193,26.5977663890955,25.4259709745764,23.980603076005,22.6092949789351,24.5136044450607,28.688215627482,23.4117670318923,22.5051339352713,20.3168533680243,21.1254445975582,27.3892918045648,27.1524729240064,22.7333544476943,25.9037995068079,25.9121947063945,13.5523230859252,13.4556838878186,11.9234829590896,10.6384207738038,12.0469012402775,12.518623094514,11.1284503201165,10.2803506123089,13.6799791699001,13.3757495255032,11.874769396923,11.986834634986,12.3281941454902
"NGA.4_1",1.04415782121287,6.26498204307083,1.57232559535231,0,5.1343099720313,1.82954031871397,2.01556443707464,7.91798452189066,1.60943278483446,1.3017061453723,1.08653015503482,1.01379430305166,2.20006717070184,0.52704733079677,2.50554961812773,5.71851753322485,0.849833970726047,6.30936469772512,4.06970514902493,5.38000733167716,5.9377591639355,5.9744856589417,1.43855965774798,2.94863678483804,3.65352272308521,2.50139139058645,3.80058796620997,3.48110367237174,2.08999508241048,2.75882563582768,3.43187833247334,3.94845736403472,1.59294016325159,6.97316284049068,3.87656921631744,7.23610039240059,5.88135660843653,13.8046924590481,11.6487986028131,7.66232059423906,7.92061638314216,8.69634925943065,9.78235702113248,9.39008220884674,9.34671968601284,16.2757586578599,11.6001945194423,18.6993180327225,14.2960786542639,16.3095420195939,13.3477026820686,14.8058938564647,14.1034680447364,17.0595388826574,6.45550802717338,6.92469369559405,4.76168200908041,5.45308480485129,5.11261848545342,6.01777748748655,5.22082166798484,4.58345125909505,5.17271484705082,4.49227441776435,4.49460003164909,4.91948806054045,6.43773838825406,6.93671820420147,5.66912054712193,5.94885348431107,7.72082501348787,9.47348662789472,8.51020645395281,9.59080913629815,8.17370502825371,8.04328532932284,7.50185169734113,7.02426322747803,8.61961744446353,7.75394298978913,6.88073069440303,9.04950992534402,8.92017230152535,10.0778221853732,6.50034190553851,9.29208113873851,9.80005667784121,11.0419271159341,13.6862867661064,10.284553786305,14.720301672459,12.9504975334927,11.4697335033034,11.3080882083091,14.6421452212782,13.5221416730487,12.8863709537519,12.0085433148571,13.7258379979402,12.2928358585194,10.4411531831738,18.1017574806675,18.746144957772,19.0565243653952,20.2158455645293,21.8920580141589,20.8555393286772,18.1432019439183,16.7511284661333,20.5588489669169,19.8026315922354,19.7811702218473,16.1784587310905,17.821159611229,16.645383337265,17.3474739211362,16.8336270271412,18.0677198340023,15.2044217106604,15.2954093076616,16.9355395544399,17.3180254584003,14.8347374054582,17.5674606525189,15.7907290346108,14.8348777398265,16.3719727719203,15.7983506382439,22.4864761900236,23.5077433390107,23.2557246517347,23.5089983714258,23.8496487977874,21.9557685915228,23.0232379106176,22.7182301125,22.5536651320556,24.6337257794634,23.7363313275009,23.0846902489269,24.0906861440039,22.3046136582659,24.3481518805843,25.7060564740004,24.5912834873579,24.8083151382757,23.8476317634477,24.2441297820503,20.1588379485649,22.4302974295438,24.2643167131407,22.4753007642723,24.1660919471891,23.4411031611164,21.6233564821838,25.3463178478551,24.244980671838,22.4811670935674,21.2226919566981,23.1372790943296,27.2685729081025,22.0636689554979,21.1656990644982,18.8016621605644,19.7084626211407,25.9702008613295,25.7906382799825,21.2733543298771,24.3568689262167,24.5380675958255,12.1395392825469,12.1912074089854,10.4572929233956,9.15931588797439,10.542295483034,11.0832494486094,9.67881267654768,8.76774201505724,12.3536206874301,11.8907759249596,10.3934872631134,10.4372105993364,11.0182184988727
"NGA.5_1",5.66482514195275,2.75882563582768,5.91138383873861,5.1343099720313,0,6.95721236479813,3.40445280315354,3.16227766016838,4.98121471129282,6.40312423743285,4.66220161392662,5.65685424949238,5.53084612775478,4.7169905660283,3.28717930417554,1.19315501461461,5.74697823981438,1.65939748101532,2.25616464135488,1.80277563773199,3.05163890393343,6.08276253029822,4.2573465914816,5.3851648071345,7.73904058314724,2.65753645318366,4.03112887414927,7.30914864323472,5.94009535090136,6.26498204307083,6.5,1.35656510676783,6.56728491411786,5.40704113993042,2.54950975679639,2.12132034355964,4.10369210454439,9.25337776166087,6.51920240520265,6.9462219947249,4.65026880943457,8.45312968139612,7.10633520177595,8.7959128450548,4.52769256906871,18.1279480361126,10.3812330674155,20.3855340866998,12.5159897730863,17.8084249724674,14.0427917452336,16.1993827042885,16.2197410583523,16.419500601419,7.1321807869543,8.33707915812846,8.64620835331303,7.28868986855663,8.2225944134987,8.29908336973427,8.85257774762809,8.63662612238135,9.05730659621281,8.43092401684418,8.13130264950211,8.48077584239202,9.18482982362221,9.12147591005973,9.54521706871562,9.32886482316579,9.5,12.9326138116005,12.0959704034029,12.8207839073904,11.387054052739,12.0830459735946,11.2361025271221,11.0707949127423,10.6004716876184,10.1544325296887,10.0424100693011,11.6782918271466,10.7529065838033,12.2511337797324,10.3469802357983,13.2500943392868,13.4714512952391,14.9119918116964,17.3951436678919,14.1616291789504,17.405206762877,16.5362991606496,14.8590309533596,15.0293425527133,17.9819990016822,16.8814244096314,15.5271852207733,15.0239992008952,16.8137784744298,15.7209126890839,13.3643154546426,21.1201917604931,21.575606616939,22.1650625986032,23.2179863635458,24.3418654473399,23.6138900738718,20.6964679508099,19.2502597385074,23.2170095270213,22.1145447994956,22.2952878839274,19.2066471124582,21.1547052160459,19.9487359944885,20.5568683601807,20.287075979002,21.3175272226612,18.7560944998926,19.0926001837832,20.0026738434865,20.697091097275,18.6581081570453,20.9520384423306,19.1410659519735,18.539334127441,19.9016285961175,19.4649012783985,24.7727988886561,25.8802888723928,25.6267597996508,26.0175022085749,26.2096283622813,24.2240733110227,25.3105709141457,25.1104472835073,25.0127967248766,26.746512555638,25.8233537713443,25.1067195742056,26.1725046566048,24.3360994363887,26.4913871454271,27.6149337999895,26.4464453734127,26.7687053457746,25.7988038056205,26.2345192446898,22.2705468022498,24.5443226406617,25.9696677662403,24.1223771170629,25.6715355771504,25.6531084628939,23.4997049745077,27.2192168105146,26.4667959316745,22.696365347782,22.4242511085164,24.3541064299227,28.0904781870619,23.4863994449745,22.6656393860354,18.9546886518587,20.7453098983312,26.8220700895531,27.0400166420067,21.9120699108459,23.8602703253756,25.7355931219469,13.6166067220655,14.5004965432222,11.6847857149885,10.4369909481613,11.3859308435499,12.492630937957,11.1355156203025,9.76245584197439,14.3412272836044,12.7993167508309,11.4922457051701,10.6490744190563,13.2
"NGA.6_1",1.56569562105794,7.88546560310804,1.76776695296637,1.82954031871397,6.95721236479813,0,3.71277830981059,9.66451363954234,2.61539555113562,0.754615060080303,2.5,1.75198284492172,3.03338140987908,2.25154477834664,4.2245957729113,7.48934880717943,1.31762117302357,8.13078927834807,5.82677979486097,7.16957417765518,7.63262431205021,7.06418883445934,3.07318220886754,3.90334521774593,3.26421282769675,4.33093048765505,5.25066128110546,3.36340601176843,2.61539555113562,3.17323713089646,3.86040980841413,5.74033472698239,0.744330045409964,8.37489270246491,5.48356397691319,9.05001734191156,7.41854249686554,15.567952302371,13.4747724985953,8.8073507872061,9.57136974987906,9.63131166220884,11.2651131325389,10.3846142869584,11.161069567425,16.1477609559004,12.6697572150732,18.5909297747289,15.4424548530634,16.3220511544628,13.7454009722852,14.8970701108943,13.9205853285305,17.8120571492711,7.30533842094259,7.45029432677663,4.28579546616495,6.0092502767733,5.08947203112464,6.284657022376,4.84839446506779,4.00724561818963,4.62856337203025,4.0256080838179,4.25326861236156,4.6465283336702,6.41720716338502,7.13218195536962,5.06211418282915,5.63347544199848,8.01474103692066,8.82497710415727,7.84263309666467,9.05999745523695,7.73850094584862,7.12292523398217,6.81195521776971,6.16497395687119,8.75153700151579,7.76682495546926,6.5855452233585,8.85401377279819,9.09364607233534,10.030850551065,5.82203348400711,8.36267833226294,9.01754134389746,10.1011407946331,12.7661881302329,9.36477201452336,14.2722289373034,12.111348500196,10.7760439604987,10.4422607449201,13.8883507345401,12.7841684231474,12.5096107643084,11.4842781741039,13.115383574509,11.5530119209018,10.0250221962098,17.4381812093148,18.1578277763503,18.338738339616,19.5315194976965,21.4269323938939,20.2708196511587,17.6850322746553,16.341159961548,20.0210173029369,19.4218562449628,19.3152477873441,15.5424092425145,17.0159806619807,15.8722092805161,16.6074369452032,15.985628966184,17.2983021935044,14.3350549973762,14.3000388422165,16.2681056296608,16.4984847789123,13.83333,16.7417143686063,15.0096203964158,13.8948899519859,15.4939865395869,14.8614526170526,22.0827306710221,23.0576442577857,22.8087881698722,23.0022718080997,23.4013888476731,21.5654699436136,22.6132918631698,22.2680897125124,22.0773482078102,24.2789512861573,23.4007457036929,22.7821798537563,23.7536515906271,22.0070330096744,23.9837691528625,25.4231091223025,24.3399631835753,24.5130817070763,23.5655265105365,23.9423466662919,19.8560015508586,22.0977940075474,24.0752566502997,22.3286702221359,24.0557755596821,23.0577262678804,21.3963895967941,25.0808594726915,23.8496331208679,22.8643318049949,21.2635503725154,23.1484372666688,27.3860740320496,22.0091464067919,21.0929942977402,19.2594013608367,19.8335010637179,26.0881198164145,25.7621841249709,21.5216270166663,24.9617742536243,24.5413467336677,12.2863398140089,11.9876508911838,10.7797263822279,9.54092456528716,11.0039115542156,11.3031433319453,9.95632068222493,9.28427211535724,12.2829220908097,12.2653522317543,10.7684164680839,11.1242608548389,10.9198313122914
"NGA.7_1",2.28824945222325,4.25,2.50693294242188,2.01556443707464,3.40445280315354,3.71277830981059,0,5.95177611212821,1.60294537926281,3.30508682017583,1.27202703501144,2.8734889749049,3.51583781702171,1.50231118244524,2.18103963487599,3.78777741925262,2.42240227414854,4.8350018499376,3.16227766016838,4.17416325613889,5.07308031563664,6.31851556054901,2.04294245853866,3.92729154620586,5.45611659407128,1.26929858146143,3.83061729867394,5.17741130081434,3.67045561810792,4.25326684901147,4.79655594034928,2.08833320032987,3.22029942143584,6.73145600891813,1.87268494117404,5.4166695384618,5.44161516055665,12.5069458257762,9.88299898254067,7.80642792120058,7.07745179347058,9.07988934084552,9.25600717852466,9.66666896551754,7.8638622119732,17.573544886815,11.704429626808,19.9610534513813,14.2340094453004,17.4894345502906,14.2088115931242,15.9340406955957,15.4672871211761,17.4773289403415,7.07302897554506,7.86429893746417,6.53409791444848,6.46840736881189,6.61699952983223,7.24806807976443,6.92118659544012,6.40667624002493,6.95721380215528,6.27439275504012,6.16892165977977,6.58385736311169,7.8638600925754,8.17346526538775,7.46333925115293,7.58516135476366,8.83687155552801,11.2049591203583,10.2665853081197,11.2544560014645,9.80885385194927,9.92086684160714,9.28746138021042,8.8920995208612,9.84006935386636,9.09960394132074,8.46897956597488,10.5082248685922,10.0957235445955,11.4017542509914,8.30262638500011,11.1600596722822,11.5961317209188,12.9005710894363,15.5196005246301,12.1396936363073,16.2708087177067,14.7479531245865,13.2019364729876,13.1303400156622,16.3833541035101,15.2617648201641,14.4062764570759,13.6354348131917,15.3894752589456,14.0428376208123,12.0206056334321,19.7712615654363,20.3645222329865,20.7552470688474,21.8895239073147,23.4119859066953,22.4623712169931,19.6765175215992,18.2593664974692,22.1352376505087,21.2710301343823,21.3111594087628,17.8409099239248,19.5758671554774,18.3869861979744,19.0666991491579,18.615857592088,19.8010100752462,17.0050068966643,17.1572256174738,18.6131673822593,19.0827542765137,16.70100577477,19.334636763534,17.5409406373917,16.6724148687465,18.1719745059391,17.6304772450691,23.9592524183143,25.0105808987476,24.7571901490718,25.0524428834335,25.3499162282206,23.4208227747127,24.4984416624589,24.224067669252,24.0789736261515,26.0612981406875,25.1525860477387,24.478026245776,25.5066720465234,23.6975727753814,25.78410362995,27.0737661666141,25.9379460165141,26.1890244186377,25.2217746347278,25.6321475668524,21.5666524392753,23.8496487977874,25.5617465278803,23.7459114258539,25.3980806361426,24.8948559427465,22.9638926481466,26.7014043346881,25.7046998188619,23.2595579039865,22.3384603070332,24.2685566915072,28.2834621898469,23.258359847113,22.3811521573153,19.5311289996252,20.7581948610398,26.9902231887363,26.9445946877829,22.1950012265037,24.8844574762823,25.6694108100926,13.2593057507737,13.5957602983026,11.4538777401236,10.1387128145391,11.4005185869591,12.1592959639981,10.7389024033045,9.62829606122495,13.6528789670494,12.80303605,11.3415972194616,11.0570172331827,12.3624552128167
"NGA.8_1",8.20103066016095,2.22361392532517,8.3032812122016,7.91798452189066,3.16227766016838,9.66451363954234,5.95177611212821,0,7.30154093325512,9.21954445729289,7.19278415419926,8.60232526704263,8.64620835331303,7.43303437365925,6.41395882258376,2.21891840519204,8.36825781682782,3.49193356179639,5.37806832319003,4.5,5.55090082779363,9,7.28868986855663,8.54400374531753,10.8491506187167,5.61805126356106,7.15891053163818,10.4366505110069,9.02504364409392,9.39414711402797,9.65660395791398,4.00086601736424,9.14679130314013,7.91008431616882,4.30116263352131,1.58113883008419,6.78284224266642,8.69626356546304,4.52769256906871,9.5524865872714,6.37377439199098,11.0806561814046,8.74642784226795,11.2783617062852,4.30116263352131,21.031464523423,12.4887949778992,23.2243406795543,14.2003521083106,20.6286208942818,16.7092788593643,19.0163087900886,19.2010416384112,18.514858897653,10.0847073719469,11.3581190735482,11.7865846999417,10.3983171715427,11.3846844000569,11.4240161404735,12.0083925975877,11.7625656545585,12.2011541576115,11.5649089826855,11.2820549004957,11.6371619774282,12.3299537261459,12.2216186643914,12.6929582402567,12.491104790566,12.5399362039845,16.0920011185682,15.2581945196671,15.9709893243969,14.5418361976746,15.2315462117278,14.396180048888,14.2148689758295,13.6444127759314,13.2594306061761,13.2003787824441,14.7879173652006,13.7704393539204,15.2945617422959,13.50037036529,16.4062488095238,16.6337007307454,18.0730993410677,20.5562044946678,17.321960656984,20.4744895530633,19.6946462250658,18.0116401494395,18.1915226841186,21.1238592140854,20.0273520490878,18.6032803795513,18.1479423623864,19.9367727224644,18.873625401014,16.4890159673402,24.2190524174667,24.6456239703705,25.2723168704415,26.3079503340302,27.3309519310323,26.6642784342817,23.7243285603386,22.2771744168779,26.2514032268334,25.0869111627737,25.3072642106412,22.313567023282,24.288987479469,23.0828661083887,23.6801924987488,23.4328566713024,24.4432057408373,21.9102200100524,22.2544544255257,23.1114755238366,23.8363084366875,21.8202887240293,24.0912418710389,22.2810916648579,21.6996214227092,23.0530150040683,22.6233450616349,27.7246865586935,28.8458602249699,28.5931603330062,29.0113133307198,29.1709553989735,27.1748488087386,28.2599539985471,28.0838245753281,28.0007142766037,29.6475279557824,28.7229107160121,27.9942981297585,29.0688837074973,27.2307255830211,29.4011382924012,30.4590086637402,29.282778776764,29.6310129069004,28.6642916849676,29.1075591556558,25.1978073425288,27.4576727689894,28.7678692969935,26.9175734006206,28.4141000013884,28.58349827801,26.361008969478,30.0558221277975,29.3954300340869,25.0224898841023,25.1033933518519,27.018928550185,30.5882599174553,26.2223366405227,25.4315655982442,21.3193236733462,23.3923321363604,29.3414966197858,29.6928021580989,24.4091263214766,25.86140947435,28.3820442064767,16.5017035067111,17.5358033748101,14.5593027719462,13.3601908688461,14.1758894314995,15.3872878621283,14.0747827027631,12.6490491368521,17.3213971722838,15.5619256291791,14.3423272640112,13.2894795226374,16.2308348522188
