"","NGA.1_1","NGA.2_1","NGA.3_1","NGA.4_1","NGA.5_1","NGA.6_1","NGA.7_1","NGA.8_1","NGA.9_1","NGA.10_1","NGA.11_1","NGA.12_1","NGA.13_1","NGA.14_1","NGA.15_1","NGA.16_1","NGA.17_1","NGA.18_1","NGA.19_1","NGA.20_1","NGA.21_1","NGA.22_1","NGA.23_1","NGA.24_1","NGA.25_1","NGA.26_1","NGA.27_1","NGA.28_1","NGA.29_1","NGA.30_1","NGA.31_1","NGA.32_1","NGA.33_1","NGA.34_1","NGA.35_1","NGA.36_1","NGA.37_1","NER.1_1","NER.2_1","NER.3_1","NER.4_1","NER.5_1","NER.6_1","NER.7_1","NER.8_1","MLI.1_1","MLI.2_1","MLI.3_1","MLI.4_1","MLI.5_1","MLI.6_1","MLI.7_1","MLI.8_1","MLI.9_1","BEN.1_1","BEN.2_1","BEN.3_1","BEN.4_1","BEN.5_1","BEN.6_1","BEN.7_1","BEN.8_1","BEN.9_1","BEN.10_1","BEN.11_1","BEN.12_1","TGO.1_1","TGO.2_1","TGO.3_1","TGO.4_1","TGO.5_1","GHA1_2","GHA2_2","GHA3_2","GHA4_2","GHA5_2","GHA6_2","GHA7_2","GHA8_2","GHA9_2","GHA10_2","GHA11_2","GHA12_2","GHA13_2","GHA14_2","GHA15_2","GHA16_2","CIV.1_1","CIV.2_1","CIV.3_1","CIV.4_1","CIV.5_1","CIV.6_1","CIV.7_1","CIV.8_1","CIV.9_1","CIV.10_1","CIV.11_1","CIV.12_1","CIV.13_1","CIV.14_1","SLE.1_1","SLE.2_1","SLE.3_1","SLE.4_1","GIN.1_1","GIN.2_1","GIN.3_1","GIN.4_1","GIN.5_1","GIN.6_1","GIN.7_1","GIN.8_1","LBR.1_1","LBR.2_1","LBR.3_1","LBR.5_1","LBR.4_1","LBR.6_1","LBR.7_1","LBR.8_1","LBR.9_1","LBR.10_1","LBR.11_1","LBR.12_1","LBR.14_1","LBR.13_1","LBR.15_1","GNB.1_1","GNB.2_1","GNB.3_1","GNB.4_1","GNB.5_1","GNB.6_1","GNB.7_1","GNB.8_1","GNB.9_1","GMB.1_1","GMB.2_1","GMB.3_1","GMB.4_1","GMB.5_1","GMB.6_1","SEN.1_1","SEN.2_1","SEN.3_1","SEN.4_1","SEN.5_1","SEN.6_1","SEN.7_1","SEN.8_1","SEN.9_1","SEN.10_1","SEN.11_1","SEN.12_1","SEN.13_1","SEN.14_1","MRT.1_1","MRT.2_1","MRT.3_1","MRT.4_1","MRT.5_1","MRT.6_1","MRT.7_1","MRT.8_1","MRT.9_1","MRT.10_1","MRT.11_1","MRT.12_1","MRT.13_1","BFA.1_1","BFA.2_1","BFA.7_1","BFA.3_1","BFA.4_1","BFA.5_1","BFA.6_1","BFA.8_1","BFA.9_1","BFA.10_1","BFA.11_1","BFA.12_1","BFA.13_1"
"NGA.1_1",0.00567496361323009,0.000256919900606322,0.00443424809540257,0.00350042023318084,0.00044734965559032,0.00242363970516015,0.00198613574306041,0.000134330515438278,0.00337037818090684,0.00284452474078775,0.00333595661534817,0.00231069759401082,0.001113844617575,0.00336107865292835,0.00106005351662379,0.000257325564392247,0.0048400266177474,0.000229420764999928,0.000688733442378267,0.000504916254939399,0.000293888675698489,0.000192662143686649,0.00174565517646288,0.000738532586010765,0.001035454393302,0.00103255984783548,0.000613483084690642,0.000790355143826187,0.0013659460341054,0.000995722070724817,0.000862988277882998,0.000679722676513508,0.00373475925004772,0.000131660363864227,0.00073140972993542,0.000112113685842411,0.000207716700562336,9.69404270468134e-08,8.46078466613755e-07,2.49192900540695e-05,3.80228419335828e-05,6.0802557403571e-06,1.57240412711751e-05,1.41669804837532e-05,2.34701213296744e-05,3.78246135363718e-07,6.23836231637616e-07,8.66983892434873e-08,1.11317268958439e-09,5.72431445172141e-07,1.37728051832134e-06,8.19627737583376e-07,1.62454383028312e-06,2.52998524824536e-08,2.56531096194134e-05,1.70366584471958e-05,0.000125095031907931,6.35319497885362e-05,5.38251581122148e-05,2.2887053932776e-05,5.67702153928038e-05,8.48623455149207e-05,4.54283400178384e-05,0.000124358760142372,8.22637880259052e-05,7.6441952319262e-05,2.14331151767832e-05,1.67650325015226e-05,0.000119806886267858,5.87942998351717e-05,1.22340175061046e-05,2.08376900912681e-06,4.56450712123007e-05,4.37240233382861e-06,1.06464375191675e-05,3.11545165677675e-05,4.3657725811734e-05,8.3489815986312e-05,3.484701134729e-06,2.19459359868756e-05,1.59468275113999e-05,2.83774471115945e-06,5.93374414768345e-06,1.9429993245775e-06,5.23790857377134e-05,1.19276002791081e-05,2.68953922249324e-06,1.24493204932183e-05,1.3357534954508e-06,3.94300126652549e-06,1.26491790449804e-08,1.187521876079e-06,1.8990185443178e-06,2.50497097619739e-06,8.37403142260249e-07,1.44684634987729e-06,1.15433441333538e-06,1.48793994005827e-06,2.54700958557996e-07,1.37748484862293e-07,2.13284382663666e-06,3.58727652074844e-08,5.83277940186063e-08,2.23879527238143e-08,8.28768064419101e-09,1.95706677716116e-09,1.14521029258433e-08,1.60520377344974e-08,1.93342467188197e-07,1.50442934246819e-08,5.38286969523559e-09,2.44934357138323e-09,1.46474757669352e-07,1.09974072149897e-10,3.90877818427082e-09,5.09581571832812e-11,1.19840995298334e-09,1.04305958752137e-10,1.67399596761857e-09,8.56893682737275e-11,2.18387648569673e-09,1.47202236182142e-09,2.85933939166478e-09,5.05305142796122e-08,2.05227624004337e-08,6.35258407196794e-10,9.66185700208832e-11,3.99108702730256e-10,7.90464424818016e-12,2.68083129357923e-13,5.25338662898028e-11,2.71179341736269e-16,1.55345072646085e-12,1.62953782750732e-11,6.68907581621635e-12,3.82717620008562e-14,2.34867531614061e-13,6.21007966811159e-12,3.3417090170351e-14,5.4898494375593e-12,2.83006484552086e-12,1.53099989593058e-11,2.77446130605293e-10,3.7541690703207e-09,1.05432081999215e-09,1.0817396861254e-10,9.7070562931729e-11,3.74083926981332e-10,2.17998854899065e-11,4.18086299157738e-10,2.63668277799842e-10,2.27815887094749e-10,3.01955389271246e-10,6.21585247149802e-11,7.65904185439108e-10,1.09607348193745e-09,6.56591092233373e-11,1.69043994060911e-14,8.81000519822899e-11,1.77893453838099e-11,8.96764210167756e-15,5.49638706644432e-11,6.20006999808271e-11,1.81017549640484e-09,2.28766756387216e-10,1.79022129514916e-18,1.94419437695873e-10,2.85340429160034e-13,1.90819087894162e-15,1.81736126566043e-12,1.58238683568793e-06,7.00534002690583e-07,9.52589997046238e-06,7.37536120770461e-06,3.29260068669799e-06,2.3902602196775e-06,2.36532436711898e-06,1.08626986438838e-05,2.00436556479339e-06,1.3403111167365e-06,1.57283642661987e-06,2.79576823270353e-06,1.13429773931123e-06
"NGA.2_1",0.000256919900606322,0.00567496361323009,0.000314287226383396,0.000329107865204089,0.0016914134981449,8.44200870471518e-05,0.000838631595470511,0.00210406341952194,0.0004186944490364,0.00018808094401646,0.000358141972754393,0.000193178413194937,0.000135626404011455,0.000370563094907467,0.000435908206244976,0.00253345246145694,0.000285255528811093,0.000926391890792893,0.00074019223166557,0.000988223004653895,0.000486759065150626,9.00965487172653e-05,0.0003401844677352,0.00012681727843425,0.000138257307798691,0.000580824179069882,0.000295820710761538,8.35785353888194e-05,0.000152248121532869,0.000122498267692575,0.00014706460675219,0.00153341502345043,0.000239468954421082,0.000131295694894456,0.00167958650401472,0.00137312598032427,0.000222504879045214,1.82206484287278e-06,3.49225755040836e-05,1.60994019561969e-05,9.14672555600493e-05,2.76911178778765e-06,2.95236381222557e-05,9.01860899675332e-06,0.000172023917539255,6.9588513862969e-08,5.50004119426559e-07,1.70690672470696e-08,1.8228433081533e-09,1.36341946904476e-07,4.43342682913756e-07,1.90788324574733e-07,2.78958912673427e-07,1.64471133754811e-08,6.78745533404873e-06,2.76536600918671e-06,6.90239977520406e-06,9.90093057168624e-06,3.02797371140928e-06,1.89364453240788e-06,2.3701556169742e-06,2.56974344524037e-06,1.24914023811786e-06,5.74276705685583e-06,3.27725235224165e-06,3.732797861122e-06,1.42404632735701e-06,1.66244866918694e-06,9.30827257169093e-06,4.0478125410572e-06,1.66181342192309e-06,6.88912698108499e-08,5.00370196029038e-06,2.4600673959149e-07,6.17888729357652e-07,1.9003878714141e-06,3.31829923520801e-06,7.06137347035814e-06,3.23021000552944e-07,2.6298159576257e-06,7.81109744586352e-07,1.72355301824664e-07,7.75422955719429e-07,1.79155222325706e-07,3.01175067908522e-06,6.40826101029296e-07,9.55902472513063e-08,1.09805247729168e-06,8.96287487124752e-08,1.69475161814368e-07,4.97130737441694e-10,7.05983577427899e-08,1.09219141845922e-07,1.26856152087341e-07,6.93813768455216e-08,1.16515659109153e-07,1.1513738430952e-07,1.1009093580285e-07,1.43434451551429e-08,3.53027655441562e-09,1.34988348484828e-07,2.62880465030434e-09,5.77787555578504e-09,1.60200780967844e-09,5.97138153311401e-10,1.85120426379421e-10,1.09623892070334e-09,1.3171415998132e-09,2.31749240253572e-08,1.54998842447614e-09,5.17683116325202e-10,1.78257108493627e-10,1.1281638834243e-08,1.49655930631369e-12,1.05175255022665e-10,5.69621193147511e-13,2.17250323979359e-11,1.59996785214183e-12,2.0144863372304e-11,3.2861364680729e-13,6.44585578262738e-11,3.33943667603586e-11,2.88469048463797e-11,2.99747460163104e-09,7.02894327253006e-10,4.36132418528242e-12,7.16977983760821e-13,3.32214426859959e-12,3.76114487299754e-13,8.21105548191522e-15,3.4634919180148e-12,2.48575479765647e-18,6.58423781841574e-14,8.16955627743895e-13,3.34194578248142e-13,7.45006837941705e-16,5.53609532078218e-15,4.33449864645786e-13,1.04091703507724e-15,3.35579846106234e-13,1.70693535672094e-13,9.70514193254436e-13,3.06748405359634e-11,7.41759714197448e-10,1.69182083032321e-10,1.24564511747886e-11,1.00941635243455e-11,4.700073061607e-11,1.00091557221855e-12,4.09927649575808e-11,3.81993025470658e-11,2.85741620906283e-11,5.02581247385784e-11,4.82569880106647e-12,8.8357250466925e-11,1.8561602837836e-10,5.58330960237215e-12,3.3093979247244e-15,1.21832755955538e-11,2.46050230472907e-12,1.32539205344281e-15,6.57011837919517e-12,6.40924676224213e-12,6.21462999225831e-10,3.45691560594858e-11,1.17957840643123e-19,4.1255262191901e-11,3.7882041374917e-14,9.13053128268853e-16,2.31790984833703e-13,2.97805570806917e-07,6.5386413016342e-08,2.50865315088142e-06,1.49287983475947e-06,8.55972197167119e-07,4.4650857009793e-07,3.43593492149641e-07,2.69547093675706e-06,3.08768220492905e-07,3.30026835706517e-07,2.93037254120272e-07,1.0159093116259e-06,1.06253147554475e-07
"NGA.3_1",0.00443424809540257,0.000314287226383396,0.00567496361323009,0.0028786844952334,0.000479068182791126,0.00231694072073154,0.00194151577860242,0.000165633053680199,0.0035736548559703,0.00251238193577207,0.00304980567936632,0.00194088364800645,0.000964838113775671,0.00283781930489415,0.000963379916411455,0.000295029885540026,0.00395889198018412,0.000249191853836636,0.000673857656684567,0.00051940579921629,0.000302376891017972,0.000190958203616077,0.00150688422067722,0.000656234696371634,0.000986865955400676,0.000971385226074412,0.00057413379040527,0.000734984297198744,0.00119426869831324,0.000890938150336006,0.000795084130549686,0.000712351412519781,0.00370291398913495,0.000136516122611337,0.000818102146876796,0.000132974777587554,0.000209806646562404,1.54163218138574e-07,1.28718499305364e-06,2.63246301584955e-05,4.1819769786268e-05,6.7348993295681e-06,1.80506573847209e-05,1.57732478593814e-05,2.83108666472299e-05,5.47462507143855e-07,7.95744028857207e-07,1.37786124537395e-07,1.89594996935524e-09,8.09441127566974e-07,1.77772036781486e-06,1.1148276670756e-06,2.15806926279094e-06,4.03153225890657e-08,2.57785623500241e-05,1.75036037205351e-05,0.000122454174116768,6.1384460914953e-05,5.19445560408237e-05,2.27320935444188e-05,5.61709024862552e-05,8.26932664695781e-05,4.5396904640464e-05,0.000120149208632137,7.80396873401657e-05,7.42205454201523e-05,2.1957495724801e-05,1.73881122196035e-05,0.000122305937135323,5.97585277994403e-05,1.30581438855564e-05,2.59665854856925e-06,5.10009668036915e-05,5.28411761877055e-06,1.20147740495821e-05,3.55993686049131e-05,4.78710573589792e-05,9.04454865794868e-05,3.93561862611282e-06,2.3516526563464e-05,1.69451751905633e-05,3.32718219984532e-06,6.68800546595498e-06,2.34749778813351e-06,5.56565750126794e-05,1.44292314133602e-05,3.40310947093623e-06,1.54839216553163e-05,1.88738023284943e-06,5.05444481384247e-06,2.10379625126865e-08,1.65457904745346e-06,2.49463646204069e-06,3.30745775965528e-06,1.2014413955811e-06,1.99443642509275e-06,1.54178288014592e-06,1.96085926056398e-06,3.7382152018292e-07,2.04699982951592e-07,2.66213311282631e-06,6.15454818599307e-08,9.77774334855626e-08,3.99659380202281e-08,1.56829102287793e-08,3.96417136084035e-09,2.12509553806034e-08,2.80366840160221e-08,2.95090841106663e-07,2.7338049146509e-08,1.00453714290898e-08,4.78215376878529e-09,2.29095355171953e-07,2.53592818834853e-10,7.40233241703396e-09,1.19437745441819e-10,2.43786414481276e-09,2.40638623687258e-10,3.26748728614997e-09,1.98348449076116e-10,4.20605538833381e-09,2.97386039736107e-09,5.54608558786315e-09,8.63035615793522e-08,3.552024752094e-08,1.30620783990919e-09,2.2132531061203e-10,8.54864225065683e-10,2.10854433514535e-11,8.66524091636979e-13,1.29429943291313e-10,1.25750141690207e-15,4.6144173824656e-12,4.15357444183598e-11,1.81492432693819e-11,1.34644378784074e-13,7.55134627487678e-13,1.71832731639215e-11,1.18554390725697e-13,1.48739477571909e-11,8.07407391996553e-12,3.89507225287652e-11,6.31098133288813e-10,7.52535667874399e-09,2.22692231956036e-09,2.57870248934661e-10,2.29817776637801e-10,8.32753218389431e-10,5.26437614147578e-11,9.0875998653311e-10,5.92257508307566e-10,5.02569197797368e-10,6.69208570151416e-10,1.51183560698284e-10,1.58569339737546e-09,2.32976237088247e-09,1.61003679181752e-10,5.64885861149462e-14,1.96892384380331e-10,4.42898474089064e-11,3.44091229688169e-14,1.2814951047312e-10,1.41895745592627e-10,3.32800600188331e-09,4.74388411915576e-10,1.02885753693003e-17,4.46133831453453e-10,8.2024862715736e-13,7.31891528554181e-15,5.16859483215362e-12,2.0015165106556e-06,9.2803532507293e-07,1.09934785597877e-05,8.2810959340831e-06,3.89761654394124e-06,2.91018132505931e-06,2.76954912272393e-06,1.1944697982131e-05,2.55169725336536e-06,1.68214908995352e-06,1.89260610228806e-06,3.30507305520795e-06,1.43029574120797e-06
"NGA.4_1",0.00350042023318084,0.000329107865204089,0.0028786844952334,0.00567496361323009,0.000662870057356586,0.00224473820396148,0.00239574248325044,0.000194974520596654,0.00270111992797284,0.00324779561066631,0.00334239935584474,0.00358663149605055,0.00198709077022671,0.0044749993688285,0.00181220115326672,0.000374051046496061,0.00393025144046049,0.000381707424871963,0.00111685395389523,0.000792351937495086,0.00051537262668854,0.00038703892487627,0.00297765625985826,0.00138263988936116,0.0014728611453649,0.00162210610798955,0.0011068238324221,0.0012479440425318,0.00223920371960984,0.001666221884041,0.00142016122482083,0.000950579774033631,0.00294260628128637,0.000265287517638701,0.000873689751095733,0.000182332528556559,0.000403969465768626,3.25966800389505e-07,2.01827472949638e-06,5.83606552639881e-05,7.73383389814676e-05,1.70033847092134e-05,3.48814766679821e-05,3.32588063133603e-05,4.42616360883681e-05,1.03350746704846e-06,2.10781548824749e-06,2.64887931740289e-07,7.65148824238899e-09,1.52180365878897e-06,3.73418502651207e-06,2.19140641567602e-06,3.91890641182213e-06,1.0271454445634e-07,6.4587705811493e-05,4.3544655304104e-05,0.0002180521470454,0.000141033429909232,0.000117157601331706,5.73853883362323e-05,0.000113166297834786,0.000156376316048436,9.05243601624786e-05,0.000220793744749822,0.000165646037899615,0.000150409523841691,5.0237912903035e-05,4.11319161274734e-05,0.000196472993233818,0.000112991099426527,3.05610230161927e-05,5.07093974299209e-06,7.74631870817439e-05,9.96777238656462e-06,2.32960950398053e-05,5.302185953608e-05,7.63173803862185e-05,0.000131066128624324,9.8475518460721e-06,4.77711279989183e-05,3.61334167080738e-05,7.57765421355147e-06,1.52967514069904e-05,5.36821173791143e-06,9.26562642893524e-05,2.19430005098234e-05,6.03267343317288e-06,2.19756900830544e-05,2.84579138559698e-06,8.0251771167204e-06,4.90711354760889e-08,2.65216414141085e-06,4.33552439192008e-06,5.3137383403278e-06,1.91998093989346e-06,3.21303289472163e-06,2.89003094567505e-06,3.58897859098582e-06,7.00003345091719e-07,4.04841873648482e-07,5.30764174882426e-06,1.08298707468365e-07,1.69106210508985e-07,6.86025586846119e-08,2.76324353990942e-08,7.69593052122131e-09,3.75885788559921e-08,5.52604940377234e-08,5.34975360440797e-07,4.88652134941067e-08,2.03520561661385e-08,9.8168618860696e-09,4.01187931183621e-07,5.55239631415254e-10,1.45883790306736e-08,2.88779570735813e-10,4.84805917850277e-09,5.34256718452614e-10,6.76128951116946e-09,4.29136570428927e-10,8.89980395748376e-09,5.84300835480338e-09,1.04119357029569e-08,1.42443228609447e-07,6.61721286968802e-08,2.74997578849973e-09,4.95418203491575e-10,1.76363223586386e-09,5.31488103097115e-11,2.39097075009121e-12,2.85898840151953e-10,4.52312574766403e-15,1.16446122206373e-11,1.03906419844747e-10,4.50342259648124e-11,4.19848089150288e-13,2.15442829226909e-12,4.12818642652831e-11,3.76594075143598e-13,3.88449103486308e-11,2.06283980824619e-11,1.00051720635651e-10,1.28957354118495e-09,1.35609610262074e-08,4.39880284758272e-09,5.54203781183458e-10,5.13537991007179e-10,1.71684513793611e-09,1.456489450726e-10,1.95137967725296e-09,1.28147476926022e-09,1.17670435072116e-09,1.47380728375564e-09,3.37445200764565e-10,3.50809500129288e-09,4.48862815771669e-09,3.47934477987074e-10,2.61970459575591e-13,5.38949073611304e-10,1.20957751042733e-10,1.1853132569658e-13,3.37951075128862e-10,3.84342980556917e-10,9.18953671339938e-09,1.34632560295827e-09,5.70730721497797e-17,9.74916980413571e-10,3.3430279606886e-12,3.57578399173403e-14,1.49460849772776e-11,4.26425563650845e-06,1.97170490684248e-06,2.17788742319978e-05,1.86621981191882e-05,8.88156539248504e-06,6.40806510452278e-06,6.83602016585052e-06,2.67482724483171e-05,5.03584838928982e-06,3.83812234610881e-06,4.71363984099626e-06,7.91938730494765e-06,3.20430266132007e-06
"NGA.5_1",0.00044734965559032,0.0016914134981449,0.000479068182791126,0.000662870057356586,0.00567496361323009,0.000186224897888616,0.00138650287907261,0.00154734272935997,0.000613139712723501,0.000396829406827195,0.000628383647753896,0.000474600378137729,0.000441258555814768,0.000722634602206515,0.00133328291597573,0.0032832992430734,0.000510725426003355,0.00286118835830547,0.00237667248567381,0.00300224638553394,0.00172552224679368,0.000403745415888948,0.00089396267840739,0.000467896304041459,0.000357189822743186,0.00156786026491023,0.00106171850287066,0.000261343344851858,0.000438949366246743,0.000383675383277984,0.000447951439309317,0.0031379479257524,0.000411767288513607,0.000571764154644386,0.00172856701569929,0.0021461323344742,0.000955737657336839,7.99536958718131e-06,5.67022929083778e-05,9.45363456373918e-05,0.000370087675511309,2.31734294282167e-05,0.000129939724919385,5.06984139614328e-05,0.000408245958709976,5.61857086028321e-07,5.58276337923831e-06,1.60402692851391e-07,5.50227799498919e-08,9.99986688181208e-07,3.33239779813347e-06,1.44705007784484e-06,1.8723987332943e-06,2.09369556695873e-07,4.98547491322511e-05,2.18854804058428e-05,3.09447704540488e-05,5.83485405436392e-05,1.97784508821709e-05,1.55391464032465e-05,1.42539839841401e-05,1.4226741862329e-05,8.21239332398705e-06,2.71808039134822e-05,1.94515456531491e-05,2.0961238710714e-05,1.07982628656914e-05,1.29757639600677e-05,3.63268913837364e-05,2.1200734358823e-05,1.29000502585419e-05,6.66339367982202e-07,1.99956160306541e-05,1.89927943925866e-06,4.37502553942138e-06,8.68612317928863e-06,1.497589273476e-05,2.59304849535514e-05,3.36524986303774e-06,1.60327785021424e-05,5.96495991192962e-06,1.73882956496146e-06,6.42722657168461e-06,1.7828349917093e-06,1.45084805499979e-05,3.4570301027359e-06,7.91831938157624e-07,4.94571509990771e-06,5.83841943210695e-07,1.14166998208977e-06,1.01894858750358e-08,5.1449435355381e-07,8.39534464741597e-07,8.82839180059712e-07,4.87618452227017e-07,7.8616093804851e-07,9.25028147163066e-07,8.83037248368804e-07,1.509187635221e-07,4.96925438289612e-08,1.18898152771056e-06,2.93838978713657e-08,5.63802853447145e-08,1.82249116867333e-08,7.71847792292989e-09,2.94030516483584e-09,1.29614071197315e-08,1.80805920649313e-08,2.06043071217351e-07,1.78261326318147e-08,7.91161483173016e-09,3.1746321914741e-09,1.08001391868501e-07,5.66264356434308e-11,2.1071560786162e-09,2.76099917573011e-11,5.39470869552567e-10,6.03403901053221e-11,5.56454374825549e-10,1.66178080515629e-11,1.47052099468793e-09,7.61483298567645e-10,6.95048965086287e-10,3.1220388391564e-08,1.05436146221277e-08,1.53335448944323e-10,3.23245717025583e-11,1.14413808502883e-10,1.66789681519545e-11,6.22579870665738e-13,9.96639914217393e-11,6.75943276168266e-16,3.4833847983492e-12,3.31496390343973e-11,1.45579062471853e-11,8.88198322269582e-14,4.72591714041034e-13,1.68248821134881e-11,1.15904341099003e-13,1.52874281646062e-11,8.0276057562519e-12,3.90129440520339e-11,6.04013370752846e-10,8.4492125112212e-09,2.58439967840225e-09,2.8426100835245e-10,2.51732134762746e-10,8.86044465126044e-10,4.64249056450339e-11,8.57313434225192e-10,7.71173315156834e-10,6.76516673779869e-10,9.96735519680545e-10,1.33693543612022e-10,1.75940554046224e-09,2.69264015302112e-09,1.44012524421743e-10,4.56120265234559e-13,3.86227472784788e-10,8.96787644091552e-11,1.3072531018312e-13,2.12358648919708e-10,2.19847575759231e-10,1.26693279189049e-08,1.04118486618557e-09,5.98806286476572e-17,7.96055677024424e-10,3.64534964353205e-12,1.35173335790032e-13,1.145369974511e-11,2.45961101852743e-06,6.60980963811753e-07,1.47111170448742e-05,1.11779615089358e-05,6.88006256586316e-06,3.70332464761894e-06,3.46670066484722e-06,1.86981396602908e-05,2.31510554734439e-06,2.93225019040789e-06,3.02737073467186e-06,8.58158811092057e-06,1.0917862451356e-06
"NGA.6_1",0.00242363970516015,8.44200870471518e-05,0.00231694072073154,0.00224473820396148,0.000186224897888616,0.00567496361323009,0.000877779981886061,4.5298995820061e-05,0.00137569694056537,0.00388276963985476,0.00135624500006897,0.00223610534987879,0.00103753757984158,0.00172129940694234,0.000591478158408919,8.66467502518047e-05,0.00290742925102296,9.55420863935365e-05,0.00036882586806783,0.000260528539918476,0.000151852020779663,0.00013647170489948,0.00112419539448997,0.000631835868665073,0.00137954862046896,0.000444221782308053,0.000400090739064446,0.00101864281612374,0.00144720417983578,0.00108448495326558,0.000910828651470678,0.000268515403564213,0.00395965179930294,7.55552218657518e-05,0.000253497883509681,3.64387239035385e-05,0.000113317204025338,1.7235080122896e-08,1.50233620435059e-07,1.49544039610125e-05,1.70159971349687e-05,3.64808151792021e-06,7.38640497723794e-06,8.79827711720485e-06,8.27161003239815e-06,2.80610797514436e-07,2.75439738887777e-07,5.62258609253388e-08,2.46175639452703e-10,4.07886437484288e-07,9.33125080178241e-07,5.98104977232558e-07,1.37788457670859e-06,1.02169363522604e-08,1.85625880996619e-05,1.44697854493126e-05,0.000188575090811371,5.81775472107921e-05,6.833158286509e-05,2.37055788047839e-05,8.46006169748988e-05,0.000144972417537141,7.6118637512819e-05,0.000193366519126443,0.000120780169348925,0.000109183148988753,2.5249053905354e-05,1.70864980008225e-05,0.000172763348076354,7.87714798417961e-05,1.13253915004256e-05,2.80755266084272e-06,5.76871388134854e-05,5.3863427577138e-06,1.3640686231656e-05,4.53274076503924e-05,6.01345385704374e-05,0.000119475613622049,3.31764672705441e-06,2.32553090074184e-05,2.10630881099033e-05,3.14103369648536e-06,5.4657988726612e-06,1.86587375158399e-06,7.77358856624871e-05,1.6685439112915e-05,3.68652601076344e-06,1.53519107184676e-05,1.47822071433381e-06,5.36059091293634e-06,1.08045104776082e-08,1.34145211436401e-06,2.22591834131717e-06,3.13744754816211e-06,8.39342368378065e-07,1.52605516808039e-06,1.10485293202133e-06,1.5836137283323e-06,2.54953582942337e-07,1.62497657931772e-07,2.38860087427279e-06,2.86465187385053e-08,4.46328768043823e-08,1.73137333778419e-08,5.88759342802918e-09,1.14302822277238e-09,7.72876411587831e-09,1.1576614185122e-08,1.54139345956271e-07,1.01757374340609e-08,3.39581073496007e-09,1.56416506991143e-09,1.29426467485242e-07,8.61632606475191e-11,3.41773724097565e-09,3.94904334501545e-11,1.0592128239625e-09,7.87161953842395e-11,1.70186707884862e-09,9.31947165631873e-11,1.77028369648743e-09,1.24430284158959e-09,3.19403117771554e-09,4.40473459196837e-08,1.92735702749721e-08,6.95612053959921e-10,8.84945198889309e-11,3.98761292767008e-10,3.5190447365563e-12,1.01605874941613e-13,2.50553585309569e-11,8.05200854603895e-17,6.23500262789075e-13,7.59258826871124e-12,2.89827629254639e-12,1.3965298837438e-14,9.4617688926124e-14,2.43923290422311e-12,1.05899261353029e-14,2.2115832335287e-12,1.08354113359299e-12,6.64715435827098e-12,1.31881408007283e-10,1.89060694016494e-09,5.05545947886069e-10,4.69955523850024e-11,4.29652195233088e-11,1.75974470330482e-10,1.0613357034498e-11,2.12374855793346e-10,1.15753149237947e-10,1.02540642161748e-10,1.2894815921873e-10,2.87382347495261e-11,3.90434683949743e-10,5.19618616650774e-10,2.9744822397305e-11,2.98570834154229e-15,3.53845011446607e-11,6.28566439805162e-12,1.65661419917231e-15,2.21953895915354e-11,2.62685361196374e-11,7.11825630137152e-10,9.62616277988582e-11,2.02210920546818e-19,7.48988800428334e-11,7.1000378620564e-14,2.20339784234004e-16,5.43975278188593e-13,1.25437243171715e-06,6.41997674907187e-07,7.81346426804541e-06,6.07950038420818e-06,2.41777016830299e-06,1.92474462293523e-06,1.95322826176478e-06,8.58613958951899e-06,1.74542153110584e-06,9.51891480703131e-07,1.17936196355392e-06,1.80358680705316e-06,1.05666858992514e-06
